Day,Fixture,Start time (hr),Duration (min),Flow Rate (gpm)
4E8,FAUC,8.34,0.393,1.19
4E8,FAUC,8.38,0.131,1.152
4E8,FAUC,8.42,0.131,0.691
4E8,FAUC,8.45,0.262,1.066
4E8,FAUC,8.64,0.131,1.094
4E8,FAUC,8.67,0.131,1.267
4E8,FAUC,8.71,0.131,0.691
4E8,FAUC,8.75,0.131,0.346
4E8,FAUC,8.83,0.655,1.405
4E8,FAUC,9.21,0.131,0.346
4E8,FAUC,9.46,1.31,0.599
4E8,FAUC,9.49,0.393,0.595
4E8,FAUC,9.5,0.262,0.806
4E8,FAUC,9.51,0.393,0.653
4E8,FAUC,9.53,1.572,1.416
4E8,FAUC,9.57,0.262,0.893
4E8,FAUC,9.58,0.786,1.306
4E8,FAUC,9.67,0.131,0.518
4E8,FAUC,9.68,0.131,0.346
4E8,FAUC,9.76,0.262,0.806
4E8,FAUC,9.8,0.393,0.768
4E8,FAUC,9.82,0.131,0.346
4E8,FAUC,10,0.524,0.72
4E8,FAUC,10.02,0.786,0.835
4E8,FAUC,10.09,0.262,0.461
4E8,FAUC,10.1,0.131,0.346
4E8,FAUC,10.12,0.131,0.576
4E8,FAUC,10.15,0.393,0.826
4E8,FAUC,10.16,0.131,0.346
4E8,FAUC,10.16,0.262,0.461
4E8,FAUC,10.18,0.786,0.768
4E8,FAUC,10.2,0.262,0.806
4E8,FAUC,10.21,0.131,0.346
4E8,FAUC,10.23,0.393,0.538
4E8,FAUC,10.27,0.655,1.071
4E8,FAUC,10.29,1.31,0.852
4E8,FAUC,10.33,0.131,0.922
4E8,FAUC,10.41,0.131,1.44
4E8,FAUC,10.43,0.393,2.189
4E8,FAUC,10.44,0.131,0.346
4E8,FAUC,10.74,1.048,0.778
4E8,FAUC,10.77,1.441,0.435
4E8,FAUC,10.89,0.262,1.21
4E8,FAUC,11.05,0.131,0.346
4E8,FAUC,11.09,0.262,1.613
4E8,FAUC,11.24,0.393,0.787
4E8,FAUC,11.25,0.262,0.634
4E8,FAUC,11.26,0.131,0.922
4E8,FAUC,11.5,0.262,0.979
4E8,FAUC,11.7,0.131,0.346
4E8,FAUC,11.71,0.131,0.346
4E8,FAUC,11.71,0.131,0.346
4E8,FAUC,11.93,0.131,0.346
4E8,FAUC,11.95,0.131,0.403
4E8,FAUC,12.03,0.131,0.346
4E8,FAUC,12.14,0.262,0.461
4E8,FAUC,12.31,0.131,0.403
4E8,FAUC,12.35,0.131,0.346
4E8,FAUC,12.43,0.131,0.346
4E8,FAUC,12.57,3.537,1.082
4E8,FAUC,12.7,0.131,0.346
4E8,FAUC,13.16,0.262,0.634
4E8,FAUC,13.32,0.131,0.518
4E8,FAUC,13.42,0.131,0.346
4E8,FAUC,13.44,0.131,0.346
4E8,FAUC,13.73,0.131,0.346
4E8,FAUC,13.89,0.131,0.346
4E8,FAUC,13.89,0.262,0.346
4E8,FAUC,13.95,0.131,0.346
4E8,FAUC,14.26,0.262,0.893
4E8,FAUC,14.54,0.131,0.346
4E8,FAUC,14.74,0.262,1.152
4E8,FAUC,15.07,0.524,1.181
4E8,FAUC,15.07,0.262,3.974
4E8,FAUC,15.09,0.131,0.346
4E8,FAUC,15.19,0.786,0.605
4E8,FAUC,15.21,0.917,1.144
4E8,FAUC,15.25,0.131,0.346
4E8,FAUC,15.34,0.786,1.104
4E8,FAUC,15.41,0.393,1.037
4E8,FAUC,15.43,2.358,0.87
4E8,FAUC,15.5,0.393,0.941
4E8,FAUC,15.52,0.131,0.979
4E8,FAUC,15.53,0.131,0.518
4E8,FAUC,15.65,0.131,0.576
4E8,FAUC,15.69,1.441,1.665
4E8,FAUC,15.71,0.262,1.066
4E8,FAUC,15.72,0.131,2.304
4E8,FAUC,15.73,0.131,0.576
4E8,FAUC,15.76,0.524,1.8
4E8,FAUC,15.83,1.965,0.396
4E8,FAUC,15.83,1.572,1.598
4E8,FAUC,15.94,2.096,0.41
4E8,FAUC,15.95,1.572,2.093
4E8,FAUC,16.06,0.655,0.76
4E8,FAUC,16.08,0.655,0.956
4E8,FAUC,16.11,0.131,1.267
4E8,FAUC,16.14,0.131,0.346
4E8,FAUC,16.23,0.131,0.403
4E8,FAUC,16.24,0.131,0.403
4E8,FAUC,16.44,0.131,0.346
4E8,FAUC,16.45,0.131,0.922
4E8,FAUC,16.48,0.262,0.576
4E8,FAUC,16.5,0.131,0.346
4E8,FAUC,16.62,0.131,0.346
4E8,FAUC,16.68,0.393,0.538
4E8,FAUC,16.73,0.131,0.806
4E8,FAUC,17.09,0.131,0.403
4E8,FAUC,17.26,0.131,0.346
4E8,FAUC,17.41,0.131,0.346
4E8,FAUC,17.45,0.131,0.346
4E8,FAUC,17.49,0.131,0.346
4E8,FAUC,17.5,1.441,0.602
4E8,FAUC,17.54,0.131,0.346
4E8,FAUC,17.55,0.131,0.346
4E8,FAUC,17.6,0.131,0.346
4E8,FAUC,17.62,0.262,0.634
4E8,FAUC,17.86,0.131,0.922
4E8,FAUC,17.87,0.131,0.346
4E8,FAUC,17.88,0.262,0.346
4E8,FAUC,17.9,0.131,0.576
4E8,FAUC,18.01,0.131,0.346
4E8,FAUC,18.09,0.262,0.461
4E8,FAUC,18.67,0.131,0.518
4E8,FAUC,18.75,0.131,0.346
4E8,FAUC,18.81,0.131,0.346
4E8,FAUC,19.2,0.131,0.806
4E8,FAUC,19.25,0.131,0.346
4E8,FAUC,19.65,0.131,1.267
4E8,FAUC,19.71,0.262,0.72
4E8,FAUC,19.73,0.131,0.346
4E8,FAUC,20.24,0.131,0.346
4E8,FAUC,20.39,0.131,0.346
4E8,FAUC,20.73,0.393,0.902
4E8,FAUC,20.75,0.524,0.662
4E8,FAUC,20.76,0.393,0.768
4E8,FAUC,20.78,0.131,0.518
4E8,FAUC,20.78,0.262,0.461
4E8,FAUC,20.8,0.524,0.85
4E8,FAUC,20.81,0.655,0.495
4E8,FAUC,20.83,0.131,0.922
4E8,FAUC,20.83,0.393,0.595
4E8,FAUC,20.85,0.262,0.806
4E8,FAUC,20.85,0.131,1.267
4E8,FAUC,20.86,0.524,0.619
4E8,FAUC,20.88,0.131,0.461
4E8,FAUC,20.88,0.262,0.547
4E8,FAUC,20.89,0.131,0.922
4E8,FAUC,20.9,0.655,0.564
4E8,FAUC,20.92,0.262,0.346
4E8,FAUC,20.93,0.131,0.518
4E8,FAUC,20.96,0.131,0.749
4E8,FAUC,20.97,0.262,0.806
4E8,FAUC,20.98,0.262,0.461
4E8,FAUC,21,0.393,0.883
4E8,FAUC,21.02,0.131,1.267
4E8,FAUC,23.22,0.131,0.346
4E8,SHWR,7.72,13.232,2
4E8,SHWR,19.95,6.419,2
4E9,DWSH,12.45,1.167,1.303
4E9,DWSH,13.33,1.333,1.297
4E9,DWSH,13.56,1.333,1.313
4E9,FAUC,0.62,0.31,0.374
4E9,FAUC,0.63,0.31,0.288
4E9,FAUC,0.64,0.155,0.403
4E9,FAUC,0.64,0.465,0.576
4E9,FAUC,7.69,0.31,0.432
4E9,FAUC,8.23,0.155,0.576
4E9,FAUC,8.24,0.155,1.44
4E9,FAUC,8.92,0.465,1.613
4E9,FAUC,8.94,0.31,0.432
4E9,FAUC,10.2,1.859,1.022
4E9,FAUC,10.26,0.465,0.922
4E9,FAUC,10.27,0.31,1.267
4E9,FAUC,11.84,0.465,1.709
4E9,FAUC,11.86,1.239,1.649
4E9,FAUC,11.9,0.155,0.518
4E9,FAUC,11.91,0.31,1.037
4E9,FAUC,11.92,0.465,1.344
4E9,FAUC,11.94,0.465,1.498
4E9,FAUC,11.96,0.31,0.893
4E9,FAUC,12.01,0.774,1.636
4E9,FAUC,12.06,0.31,0.634
4E9,FAUC,12.21,0.155,0.346
4E9,FAUC,12.26,0.155,0.346
4E9,FAUC,12.41,0.155,0.346
4E9,FAUC,12.44,0.155,0.518
4E9,FAUC,13.61,0.465,0.518
4E9,FAUC,13.74,0.31,0.662
4E9,FAUC,13.77,0.465,1.536
4E9,FAUC,14.11,0.155,0.749
4E9,FAUC,15.71,0.155,0.518
4E9,FAUC,15.98,0.465,1.786
4E9,FAUC,16.43,0.31,1.325
4E9,FAUC,16.44,0.155,0.979
4E9,FAUC,16.45,2.169,1.444
4E9,FAUC,16.48,0.155,1.44
4E9,FAUC,16.51,0.155,0.576
4E9,FAUC,16.53,0.155,1.67
4E9,FAUC,16.54,0.774,1.532
4E9,FAUC,18.62,0.465,1.248
4E9,FAUC,19.22,2.478,1.714
4E9,FAUC,19.28,0.929,1.622
4E9,FAUC,20.33,0.31,1.354
4E9,FAUC,20.51,0.155,1.094
4E9,FAUC,22.05,1.859,1.315
4E9,FAUC,22.29,0.929,0.547
4E9,FAUC,22.92,0.155,0.864
4E9,SHWR,10.07,6.196,2
4E9,SHWR,10.58,10.533,2
4E9,SHWR,17.57,17.348,2
4H0,CWSH,22.1,4.167,0.763
4H0,CWSH,22.34,0.667,0.761
4H0,CWSH,22.38,2.5,0.931
4H0,CWSH,22.43,1,0.429
4H0,CWSH,22.46,0.167,0.659
4H0,CWSH,22.5,3.167,0.94
4H0,CWSH,22.56,0.333,0.628
4H0,CWSH,22.74,3.333,0.874
4H0,FAUC,5.19,0.167,2.304
4H0,FAUC,5.6,0.667,1.282
4H0,FAUC,5.62,2.333,1.181
4H0,FAUC,5.7,0.333,1.584
4H0,FAUC,5.71,0.667,0.893
4H0,FAUC,7.45,0.167,0.806
4H0,FAUC,7.55,0.5,1.133
4H0,FAUC,9.56,0.167,0.403
4H0,FAUC,10.33,0.167,0.576
4H0,FAUC,10.35,0.333,0.605
4H0,FAUC,10.61,0.167,0.346
4H0,FAUC,10.66,0.333,0.317
4H0,FAUC,10.68,0.167,0.346
4H0,FAUC,10.68,0.167,0.346
4H0,FAUC,10.71,0.667,0.432
4H0,FAUC,10.72,1.5,0.346
4H0,FAUC,10.75,0.167,0.346
4H0,FAUC,10.78,0.167,0.518
4H0,FAUC,10.79,0.167,0.518
4H0,FAUC,10.8,0.167,0.346
4H0,FAUC,11.77,0.333,1.382
4H0,FAUC,12,3.833,1.23
4H0,FAUC,12.08,0.167,0.518
4H0,FAUC,12.09,0.667,0.936
4H0,FAUC,12.32,0.167,0.518
4H0,FAUC,12.33,0.167,0.518
4H0,FAUC,18.21,0.167,0.346
4H0,FAUC,18.26,0.167,0.346
4H0,FAUC,18.4,0.333,1.21
4H1,CWSH,6.78,0.167,1.469
4H1,CWSH,6.79,1.667,1.872
4H1,CWSH,6.85,0.333,1.469
4H1,CWSH,7.47,2.5,1.725
4H1,CWSH,7.76,1.667,1.767
4H1,CWSH,7.79,1,1.538
4H1,CWSH,20.25,2.167,3.258
4H1,CWSH,20.45,1.667,3.355
4H1,FAUC,6.13,0.5,1.766
4H1,FAUC,6.57,2.167,0.899
4H1,FAUC,6.75,0.833,0.599
4H1,FAUC,6.77,0.167,1.152
4H1,FAUC,7.25,0.333,0.547
4H1,FAUC,7.34,0.333,0.547
4H1,FAUC,7.59,0.167,0.806
4H1,FAUC,7.74,0.833,0.219
4H1,FAUC,7.79,0.5,0.941
4H1,FAUC,7.82,1,1.21
4H1,FAUC,7.83,0.167,0.288
4H1,FAUC,7.84,1.333,0.468
4H1,FAUC,7.85,0.5,1.133
4H1,FAUC,7.87,0.167,0.749
4H1,FAUC,7.87,1,0.883
4H1,FAUC,7.88,0.167,1.094
4H1,FAUC,7.9,0.833,0.899
4H1,FAUC,7.92,0.167,0.749
4H1,FAUC,7.93,0.333,0.547
4H1,FAUC,7.94,0.333,0.374
4H1,FAUC,7.95,0.333,0.806
4H1,FAUC,7.96,0.333,0.547
4H1,FAUC,8.26,0.333,0.95
4H1,FAUC,8.27,0.5,0.634
4H1,FAUC,8.81,0.833,1.06
4H1,FAUC,10,4.667,1.051
4H1,FAUC,10.87,0.333,0.374
4H1,FAUC,10.97,0.667,0.562
4H1,FAUC,10.99,0.333,0.749
4H1,FAUC,11,0.667,0.85
4H1,FAUC,11.28,0.333,0.547
4H1,FAUC,11.44,0.667,1.138
4H1,FAUC,11.46,0.167,0.749
4H1,FAUC,11.7,0.667,0.85
4H1,FAUC,14.23,0.167,0.749
4H1,FAUC,15.8,2.667,1.836
4H1,FAUC,15.98,0.667,1.426
4H1,FAUC,17.44,0.5,0.499
4H1,FAUC,18.34,0.667,1.138
4H1,FAUC,18.46,0.5,0.749
4H1,FAUC,18.88,0.333,1.123
4H1,FAUC,18.91,0.333,0.95
4H1,FAUC,19.02,0.167,0.749
4H1,FAUC,19.03,0.333,0.374
4H1,FAUC,19.04,0.667,0.85
4H1,FAUC,19.05,0.167,1.152
4H1,FAUC,19.06,0.167,1.901
4H1,FAUC,19.07,1.167,2.205
4H1,FAUC,20.03,0.5,0.499
4H1,FAUC,20.36,0.167,0.749
4H1,FAUC,20.4,2.167,1.794
4H1,FAUC,20.51,0.5,1.133
4H1,FAUC,20.55,0.333,0.547
4H1,FAUC,20.86,0.833,0.979
4H1,FAUC,21.98,0.5,0.998
4H1,SHWR,5.01,13.667,2
4H1,SHWR,5.96,9.667,2
4H1,SHWR,8.84,4.333,2
4H1,SHWR,9.8,11.833,2
4H1,SHWR,20.65,8.5,2
4H2,CWSH,11.97,6,1.093
4H2,CWSH,12.4,6.167,0.988
4H2,CWSH,19.53,6.333,1.039
4H2,CWSH,19.97,6.333,0.958
4H2,DWSH,10.12,0.667,1.338
4H2,DWSH,10.2,0.833,1.163
4H2,DWSH,10.28,1,1.063
4H2,DWSH,11.04,0.5,1.458
4H2,DWSH,11.12,1.167,1.154
4H2,FAUC,3.99,0.15,0.403
4H2,FAUC,8.08,0.751,0.472
4H2,FAUC,8.12,0.751,0.795
4H2,FAUC,8.14,0.601,0.778
4H2,FAUC,8.37,0.301,0.23
4H2,FAUC,8.47,0.601,1.123
4H2,FAUC,8.62,0.15,0.461
4H2,FAUC,8.63,0.15,0.403
4H2,FAUC,8.82,0.301,0.72
4H2,FAUC,9.08,2.104,1.757
4H2,FAUC,9.36,0.15,0.576
4H2,FAUC,9.82,0.301,0.23
4H2,FAUC,9.86,0.15,0.461
4H2,FAUC,9.89,0.15,0.403
4H2,FAUC,10.03,0.601,0.475
4H2,FAUC,10.05,0.15,0.403
4H2,FAUC,10.13,0.451,1.094
4H2,FAUC,10.15,0.301,0.778
4H2,FAUC,10.17,0.301,0.749
4H2,FAUC,10.39,0.15,0.518
4H2,FAUC,10.46,0.451,0.902
4H2,FAUC,10.63,0.15,0.691
4H2,FAUC,10.75,0.15,0.922
4H2,FAUC,10.77,0.451,1.171
4H2,FAUC,10.8,0.301,0.749
4H2,FAUC,11.08,0.751,0.887
4H2,FAUC,11.12,0.451,0.883
4H2,FAUC,11.2,0.15,0.518
4H2,FAUC,11.24,0.15,0.403
4H2,FAUC,11.56,0.15,0.576
4H2,FAUC,11.61,0.15,0.403
4H2,FAUC,11.76,0.301,0.288
4H2,FAUC,11.8,0.15,0.518
4H2,FAUC,12.04,1.052,0.716
4H2,FAUC,12.08,0.15,0.403
4H2,FAUC,12.3,0.751,0.495
4H2,FAUC,12.34,0.15,0.864
4H2,FAUC,12.34,0.15,1.152
4H2,FAUC,12.35,0.902,0.902
4H2,FAUC,12.4,0.15,1.325
4H2,FAUC,12.4,1.202,0.662
4H2,FAUC,12.44,0.751,0.852
4H2,FAUC,12.46,0.451,0.653
4H2,FAUC,12.47,0.15,0.979
4H2,FAUC,12.49,0.301,0.806
4H2,FAUC,12.5,0.301,0.835
4H2,FAUC,12.51,0.301,0.547
4H2,FAUC,12.53,0.301,0.749
4H2,FAUC,12.53,0.15,0.461
4H2,FAUC,12.54,0.301,1.066
4H2,FAUC,12.56,0.451,0.845
4H2,FAUC,12.58,0.451,1.018
4H2,FAUC,12.58,0.301,1.181
4H2,FAUC,12.59,0.301,0.374
4H2,FAUC,12.61,0.301,0.778
4H2,FAUC,12.63,0.751,0.68
4H2,FAUC,12.66,0.301,0.864
4H2,FAUC,12.67,0.601,0.778
4H2,FAUC,12.69,0.751,0.668
4H2,FAUC,12.71,1.052,0.741
4H2,FAUC,12.74,0.902,0.701
4H2,FAUC,12.78,0.601,0.504
4H2,FAUC,12.83,0.15,0.518
4H2,FAUC,12.84,0.15,0.806
4H2,FAUC,12.87,0.451,0.826
4H2,FAUC,12.99,0.451,0.442
4H2,FAUC,13.01,0.451,0.73
4H2,FAUC,13.02,1.353,0.806
4H2,FAUC,13.08,0.601,0.893
4H2,FAUC,13.42,0.15,0.806
4H2,FAUC,13.49,0.15,0.403
4H2,FAUC,13.59,0.15,0.576
4H2,FAUC,13.59,0.301,0.432
4H2,FAUC,13.62,0.15,0.518
4H2,FAUC,13.62,0.15,0.461
4H2,FAUC,14.42,0.15,0.403
4H2,FAUC,14.71,0.451,1.286
4H2,FAUC,14.83,0.15,0.634
4H2,FAUC,14.84,0.15,0.403
4H2,FAUC,15.05,0.15,0.461
4H2,FAUC,15.42,0.15,0.403
4H2,FAUC,16.09,0.301,0.893
4H2,FAUC,16.24,0.301,0.605
4H2,FAUC,16.3,0.15,0.634
4H2,FAUC,16.3,0.451,0.883
4H2,FAUC,16.38,0.15,0.634
4H2,FAUC,16.41,0.15,0.461
4H2,FAUC,17.13,0.15,0.518
4H2,FAUC,17.14,0.15,0.403
4H2,FAUC,17.15,0.15,1.152
4H2,FAUC,17.17,1.052,0.987
4H2,FAUC,17.19,0.15,0.576
4H2,FAUC,17.2,0.15,0.634
4H2,FAUC,17.21,0.15,0.576
4H2,FAUC,17.22,0.15,0.518
4H2,FAUC,17.31,0.601,0.374
4H2,FAUC,18.31,0.751,0.876
4H2,FAUC,18.42,0.451,0.826
4H2,FAUC,18.47,0.15,0.634
4H2,FAUC,18.48,0.601,0.13
4H2,FAUC,18.57,0.301,0.893
4H2,FAUC,19.12,0.601,0.72
4H2,FAUC,19.13,0.451,0.653
4H2,FAUC,19.15,0.601,0.763
4H2,FAUC,19.17,0.301,0.634
4H2,FAUC,19.19,0.451,0.653
4H2,FAUC,19.2,0.601,0.59
4H2,FAUC,19.23,0.902,0.586
4H2,FAUC,19.69,0.15,0.403
4H2,FAUC,20.01,0.301,0.72
4H2,FAUC,20.02,0.601,0.994
4H2,FAUC,20.23,0.15,0.634
4H2,FAUC,20.73,0.15,0.518
4H2,FAUC,20.74,0.15,0.518
4H2,FAUC,20.98,0.15,0.979
4H2,FAUC,21.07,0.15,0.403
4H2,FAUC,23.03,0.301,0.864
4H3,CWSH,15.99,2.5,2.419
4H3,CWSH,16.23,2.333,2.531
4H3,CWSH,16.37,0.5,1.397
4H3,FAUC,4.73,0.131,0.346
4H3,FAUC,7.32,0.393,1.402
4H3,FAUC,7.43,0.393,0.96
4H3,FAUC,7.45,0.262,0.778
4H3,FAUC,7.46,0.393,0.461
4H3,FAUC,8.25,0.262,0.605
4H3,FAUC,8.34,0.524,1.195
4H3,FAUC,8.36,0.131,0.634
4H3,FAUC,8.4,0.131,0.634
4H3,FAUC,8.77,1.572,2.093
4H3,FAUC,8.9,0.131,1.094
4H3,FAUC,8.92,0.262,0.691
4H3,FAUC,8.97,0.262,0.662
4H3,FAUC,8.98,0.393,1.114
4H3,FAUC,9,0.262,0.835
4H3,FAUC,9.02,0.131,1.786
4H3,FAUC,9.05,0.131,0.922
4H3,FAUC,9.07,0.131,0.518
4H3,FAUC,9.11,0.131,0.979
4H3,FAUC,9.14,0.524,1.224
4H3,FAUC,9.24,0.262,0.634
4H3,FAUC,9.25,0.393,0.768
4H3,FAUC,9.26,0.131,0.288
4H3,FAUC,9.26,0.131,0.634
4H3,FAUC,9.27,0.393,0.634
4H3,FAUC,9.28,0.131,0.922
4H3,FAUC,9.3,0.655,1.025
4H3,FAUC,9.6,0.262,1.786
4H3,FAUC,9.83,0.131,1.325
4H3,FAUC,9.84,0.131,0.864
4H3,FAUC,9.99,0.393,1.824
4H3,FAUC,10.01,0.131,0.749
4H3,FAUC,10.01,0.131,1.728
4H3,FAUC,10.03,0.393,1.248
4H3,FAUC,10.05,0.131,0.518
4H3,FAUC,10.05,4.716,0.027
4H3,FAUC,11.56,0.393,1.632
4H3,FAUC,11.59,0.262,0.893
4H3,FAUC,11.89,0.393,1.075
4H3,FAUC,12.08,0.393,0.864
4H3,FAUC,16.12,0.262,0.72
4H3,FAUC,16.5,1.703,1.063
4H3,FAUC,17.21,0.131,0.806
4H3,FAUC,17.23,0.131,1.094
4H3,FAUC,17.28,0.131,1.44
4H3,FAUC,17.63,0.786,1.277
4H3,FAUC,17.65,0.131,2.074
4H3,FAUC,17.69,0.524,1.325
4H3,FAUC,17.81,7.074,0.028
4H3,FAUC,17.96,0.262,0.864
4H3,FAUC,18.01,0.131,0.922
4H3,FAUC,18.07,0.655,1.279
4H3,FAUC,18.08,0.262,2.045
4H3,FAUC,18.14,0.131,0.576
4H3,FAUC,18.16,0.524,1.339
4H3,FAUC,18.18,0.131,0.691
4H3,FAUC,18.43,0.131,0.634
4H3,FAUC,18.66,0.262,1.901
4H3,FAUC,18.69,0.131,1.613
4H3,FAUC,18.71,0.393,1.747
4H3,FAUC,18.83,0.655,1.44
4H3,FAUC,18.92,0.131,0.576
4H3,FAUC,19.62,0.262,0.374
4H3,FAUC,20.11,0.655,1.198
4H3,FAUC,20.14,0.262,1.152
4H3,FAUC,20.15,0.524,0.821
4H3,FAUC,20.16,0.131,0.288
4H3,FAUC,20.16,1.965,1.82
4H3,FAUC,20.23,0.393,0.787
4H3,FAUC,20.25,0.131,0.576
4H3,FAUC,20.26,0.655,1.371
4H3,FAUC,20.28,0.393,1.382
4H3,FAUC,20.29,0.524,0.792
4H3,FAUC,20.32,0.131,0.634
4H3,FAUC,20.35,0.131,0.403
4H3,FAUC,20.99,0.131,0.518
4H3,FAUC,21.21,0.131,0.518
4H3,FAUC,21.45,0.262,0.922
4H3,FAUC,21.5,0.393,1.901
4H3,FAUC,22.25,0.262,1.181
4H3,FAUC,22.27,0.131,0.576
4H3,FAUC,22.41,0.131,0.691
4H3,FAUC,22.43,0.262,0.778
4H3,FAUC,22.73,0.131,0.749
4H3,FAUC,22.94,1.048,1.195
4H3,FAUC,22.98,0.393,1.402
4H3,FAUC,23.04,2.882,1.804
4H3,FAUC,23.17,2.882,1.157
4H3,FAUC,23.25,0.786,1.594
4H3,FAUC,23.27,0.131,0.346
4H3,SHWR,8.11,4.323,2
4H3,SHWR,19.91,3.799,1.579
4H4,BATH,9.89,1.572,4.43
4H4,CWSH,9.96,7.333,0.856
4H4,CWSH,10.42,6.833,0.865
4H4,CWSH,10.63,1.5,0.309
4H4,CWSH,11.06,6.833,0.894
4H4,CWSH,11.51,4.833,0.907
4H4,CWSH,11.6,1.667,0.957
4H4,CWSH,11.72,0.5,0.561
4H4,CWSH,11.73,0.333,0.842
4H4,FAUC,7.32,1.048,0.238
4H4,FAUC,8.82,0.917,0.856
4H4,FAUC,9.79,2.096,0.749
4H4,FAUC,9.86,1.048,1.282
4H4,FAUC,9.92,0.262,0.259
4H4,FAUC,10.56,0.655,0.219
4H4,FAUC,10.84,1.31,0.432
4H4,FAUC,11.01,0.524,0.086
4H4,FAUC,12.13,0.262,0.374
4H4,FAUC,12.2,0.131,0.403
4H4,FAUC,12.26,0.262,0.749
4H4,FAUC,12.38,0.131,1.094
4H4,FAUC,13,0.131,0.749
4H4,FAUC,13.21,0.393,1.248
4H4,FAUC,13.26,0.131,0.749
4H4,FAUC,14.58,0.131,1.152
4H4,FAUC,14.59,0.262,1.123
4H4,FAUC,14.75,0.262,0.922
4H4,FAUC,15.35,0.524,0.562
4H4,FAUC,16.05,0.262,0.749
4H4,FAUC,16.08,0.393,0.614
4H4,FAUC,16.24,0.262,0.547
4H4,FAUC,17.71,0.262,0.547
4H4,FAUC,18.51,0.524,0.936
4H4,FAUC,18.87,0.524,0.749
4H4,FAUC,18.89,0.262,0.547
4H4,FAUC,19.53,0.262,0.374
4H4,FAUC,19.56,0.393,0.614
4H4,FAUC,19.58,0.131,1.094
4H4,FAUC,20.34,0.524,1.31
4H4,FAUC,21.03,0.131,0.346
4H4,FAUC,21.05,1.441,2.733
4H4,FAUC,21.06,0.131,1.094
4H4,FAUC,21.56,0.262,0.374
4H4,FAUC,21.58,0.262,0.374
4H4,FAUC,22.74,0.131,0.346
4H4,FAUC,22.75,0.262,0.547
4H4,FAUC,22.76,0.393,0.614
4H4,FAUC,22.78,0.131,0.749
4H4,FAUC,22.79,0.393,0.499
4H4,SHWR,19.71,16.507,1.705
4H5,CWSH,8.95,4.833,0.877
4H5,CWSH,9.33,0.333,0.163
4H5,CWSH,9.34,0.333,0.313
4H5,CWSH,9.4,4.667,0.862
4H5,CWSH,9.57,0.167,0.398
4H5,CWSH,9.58,0.333,0.277
4H5,CWSH,9.67,4.833,0.842
4H5,FAUC,1.03,0.917,0.699
4H5,FAUC,1.1,0.131,0.346
4H5,FAUC,1.12,0.524,0.749
4H5,FAUC,8.09,0.131,0.749
4H5,FAUC,8.12,1.31,1.129
4H5,FAUC,8.23,0.131,0.749
4H5,FAUC,8.24,0.262,0.374
4H5,FAUC,8.28,0.131,0.403
4H5,FAUC,8.3,0.131,0.749
4H5,FAUC,8.99,0.262,1.238
4H5,FAUC,9.15,0.131,0.749
4H5,FAUC,9.75,2.751,0.996
4H5,FAUC,9.81,1.179,1.338
4H5,FAUC,9.83,2.882,1.511
4H5,FAUC,9.9,0.786,1.008
4H5,FAUC,10.11,0.786,0.566
4H5,FAUC,10.12,0.131,1.152
4H5,FAUC,10.17,1.703,1.103
4H5,FAUC,10.52,0.786,1.45
4H5,FAUC,10.57,0.524,1.224
4H5,FAUC,10.63,0.131,0.749
4H5,FAUC,10.69,0.262,0.749
4H5,FAUC,10.7,0.262,0.95
4H5,FAUC,10.95,1.179,1.382
4H5,FAUC,10.97,0.131,0.346
4H5,FAUC,11.06,0.262,0.576
4H5,FAUC,11.24,0.524,1.138
4H5,FAUC,12.16,0.393,0.634
4H5,FAUC,12.19,0.917,1.078
4H5,FAUC,12.43,0.262,0.95
4H5,FAUC,12.77,0.393,0.499
4H5,FAUC,12.83,0.131,1.498
4H5,FAUC,12.85,0.262,0.374
4H5,FAUC,12.88,0.131,0.403
4H5,FAUC,13.55,0.917,1.029
4H5,FAUC,14.4,1.965,0.829
4H5,FAUC,14.44,0.131,1.152
4H5,FAUC,14.45,1.965,1.056
4H5,FAUC,14.5,0.393,1.267
4H5,FAUC,14.52,0.917,1.341
4H5,FAUC,14.87,0.131,1.152
4H5,FAUC,15.57,0.131,1.498
4H5,FAUC,15.64,3.275,1.009
4H5,FAUC,16.05,0.131,0.461
4H5,FAUC,16.14,0.262,0.374
4H5,FAUC,19.08,0.131,1.152
4H5,FAUC,19.46,0.655,1.21
4H5,FAUC,19.54,0.131,0.576
4H5,FAUC,19.79,0.131,0.346
4H5,FAUC,19.86,0.262,0.374
4H5,FAUC,19.9,0.393,1.037
4H5,FAUC,19.95,0.262,0.749
4H5,FAUC,20.43,0.786,1.19
4H5,FAUC,21,0.131,0.346
4H5,FAUC,21.07,2.096,1.35
4H5,FAUC,21.12,3.275,1.028
4H5,FAUC,21.18,0.393,1.018
4H5,FAUC,21.23,0.786,1.325
4H5,FAUC,21.32,0.524,0.806
4H5,FAUC,21.4,0.393,0.749
4H5,FAUC,21.43,0.131,1.498
4H5,FAUC,21.43,0.131,2.246
4H5,FAUC,21.44,0.393,0.749
4H5,FAUC,22.11,0.131,0.749
4H5,FAUC,22.41,0.786,0.758
4H5,FAUC,22.44,0.262,0.749
4H5,FAUC,23.39,0.393,0.749
4H5,FAUC,23.45,0.655,1.428
4H5,FAUC,23.5,0.786,0.317
4H5,SHWR,15.85,4.061,2
4H5,SHWR,20.01,9.433,2
4H6,CWSH,2.58,3.5,1.718
4H6,CWSH,2.87,0.5,0.803
