Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Start Time of Year (hr),Start time (hr),End Time of Year (hr),Type
3E8,242.0,0.262,FAUC,1.1520000000000001,5799.55,15.550000000000182,5799.554366666667,1.0
3E8,242.0,0.131,FAUC,0.8059999999999999,5799.64,15.640000000000327,5799.642183333333,1.0
1E8,242.0,0.524,FAUC,1.037,5799.67,15.670000000000073,5799.678733333333,1.0
3E8,242.0,0.262,FAUC,1.296,5799.71,15.710000000000036,5799.714366666667,1.0
3E8,242.0,0.262,FAUC,1.3539999999999999,5799.73,15.729999999999563,5799.734366666667,2.0
1E8,242.0,0.262,FAUC,1.834,5799.75,15.75,5799.754366666667,2.0
3E8,242.0,0.131,FAUC,0.922,5799.81,15.8100000000004,5799.812183333333,1.0
3E8,242.0,0.524,FAUC,1.31,5799.86,15.859999999999673,5799.868733333333,1.0
3E8,242.0,0.131,FAUC,1.094,5799.92,15.920000000000073,5799.922183333333,1.0
3E8,242.0,0.262,FAUC,1.037,5800.03,16.029999999999745,5800.034366666667,1.0
3E8,242.0,0.131,FAUC,0.8059999999999999,5800.28,16.279999999999745,5800.282183333333,1.0
3E8,242.0,0.7859999999999999,FAUC,1.344,5801.55,17.550000000000182,5801.5631,1.0
1E8,242.0,0.131,FAUC,0.40299999999999997,5801.66,17.659999999999854,5801.662183333333,1.0
3E8,242.0,1.048,FAUC,1.246,5801.73,17.729999999999563,5801.747466666666,1.0
3E8,242.0,0.131,FAUC,0.28800000000000003,5801.8,17.800000000000182,5801.802183333333,1.0
3E8,242.0,0.131,FAUC,0.691,5801.81,17.8100000000004,5801.812183333333,1.0
3E8,242.0,0.262,FAUC,0.547,5801.82,17.81999999999971,5801.824366666667,1.0
3E8,242.0,0.131,FAUC,1.1520000000000001,5801.86,17.859999999999673,5801.862183333333,1.0
1E8,242.0,0.39299999999999996,FAUC,0.902,5803.48,19.479999999999563,5803.48655,1.0
1E8,242.0,0.262,FAUC,0.605,5803.49,19.48999999999978,5803.494366666667,1.0
1E8,242.0,1.048,FAUC,0.835,5803.51,19.51000000000022,5803.527466666666,1.0
3E8,242.0,5.632999999999999,SHWR,1.521,5803.85,19.850000000000364,5803.943883333333,1.0
1E8,242.0,1.048,FAUC,1.051,5803.95,19.949999999999818,5803.967466666666,1.0
1E8,242.0,0.131,FAUC,0.518,5803.99,19.98999999999978,5803.992183333333,1.0
1E8,242.0,0.131,FAUC,0.8059999999999999,5804.01,20.01000000000022,5804.012183333333,1.0
1E8,242.0,3.406,FAUC,1.17,5804.02,20.020000000000437,5804.076766666667,1.0
1E8,242.0,0.655,FAUC,1.129,5804.1,20.100000000000364,5804.110916666667,1.0
3E8,242.0,0.131,FAUC,1.094,5804.15,20.149999999999636,5804.152183333333,1.0
3E8,242.0,1.4409999999999998,FAUC,0.8540000000000001,5804.22,20.220000000000255,5804.2440166666665,1.0
3E8,242.0,1.048,FAUC,0.958,5804.25,20.25,5804.267466666666,1.0
3E8,242.0,1.4409999999999998,FAUC,1.4769999999999999,5804.4,20.399999999999636,5804.424016666666,1.0
3E8,242.0,0.262,FAUC,0.8059999999999999,5804.43,20.43000000000029,5804.434366666667,1.0
3E8,242.0,0.131,FAUC,0.691,5804.61,20.609999999999673,5804.612183333333,1.0
3E8,242.0,0.131,FAUC,0.461,5804.65,20.649999999999636,5804.652183333333,1.0
3E8,242.0,0.39299999999999996,FAUC,0.8640000000000001,5804.66,20.659999999999854,5804.66655,1.0
3E8,242.0,1.31,FAUC,1.071,5804.67,20.670000000000073,5804.691833333333,1.0
3E8,242.0,0.6000000000130967,FAUC,1.4980000000000002,5804.88,20.88000000000011,5804.89,4.0
3E8,242.0,0.055000000011204975,FAUC,1.7860000000000003,5804.89,20.890000000000327,5804.890916666667,4.0
3E8,242.0,0.07599999997182749,FAUC,0.28800000000000003,5804.890916666667,20.89091666666718,5804.892183333333,4.0
1E8,242.0,0.39299999999999996,FAUC,0.787,5805.18,21.18000000000029,5805.18655,1.0
3E8,242.0,0.131,FAUC,0.518,5805.33,21.329999999999927,5805.332183333333,1.0
1E8,242.0,0.262,FAUC,0.461,5806.57,22.56999999999971,5806.574366666667,1.0
1D9,243.0,1.6669999999999998,DWSH,1.145,5809.3,1.300000000000182,5809.327783333333,1.0
1D9,243.0,1.5,DWSH,1.014,5809.87,1.8699999999998909,5809.8949999999995,1.0
1D9,243.0,0.131,FAUC,0.40299999999999997,5810.09,2.0900000000001455,5810.092183333333,1.0
1D9,243.0,1.3330000000000002,DWSH,1.179,5810.1,2.100000000000364,5810.122216666667,1.0
1D9,243.0,0.131,FAUC,0.28800000000000003,5814.75,6.75,5814.752183333333,1.0
1D9,243.0,0.39299999999999996,FAUC,1.44,5814.76,6.760000000000218,5814.76655,1.0
1D9,243.0,0.524,FAUC,1.426,5814.77,6.770000000000437,5814.778733333334,1.0
1D9,243.0,0.7859999999999999,FAUC,1.018,5815.02,7.020000000000437,5815.033100000001,1.0
1D9,243.0,0.262,FAUC,1.9869999999999999,5815.22,7.220000000000255,5815.224366666667,1.0
1D9,243.0,0.655,FAUC,1.452,5815.23,7.229999999999563,5815.240916666667,1.0
1D8,243.0,0.16699999999999998,FAUC,0.922,5815.34,7.3400000000001455,5815.3427833333335,1.0
1D8,243.0,0.16699999999999998,FAUC,0.34600000000000003,5815.35,7.350000000000364,5815.352783333334,1.0
1D8,243.0,2.333,FAUC,1.09,5815.42,7.420000000000073,5815.458883333334,1.0
1D9,243.0,0.39299999999999996,FAUC,1.037,5815.51,7.510000000000218,5815.51655,1.0
1D8,243.0,12.5,SHWR,1.787,5815.75,7.75,5815.958333333333,1.0
1D8,243.0,1.167,FAUC,0.7490000000000001,5816.0,8.0,5816.01945,1.0
1D8,243.0,0.833,FAUC,0.53,5816.03,8.029999999999745,5816.043883333333,1.0
1D8,243.0,0.16699999999999998,FAUC,0.34600000000000003,5816.19,8.1899999999996,5816.192783333333,1.0
1D9,243.0,0.6000000000130967,FAUC,1.16,5817.37,9.36999999999989,5817.38,3.0
1D9,243.0,0.131,FAUC & FAUC,3.4640000000000004,5817.38,9.38000000000011,5817.382183333333,3.0
1D9,243.0,0.18599999999423744,FAUC,1.16,5817.382183333333,9.38218333333316,5817.385283333333,3.0
1D9,243.0,0.262,FAUC,1.094,5817.8,9.800000000000182,5817.804366666667,1.0
1D9,243.0,0.524,FAUC,1.44,5817.82,9.819999999999709,5817.828733333333,1.0
1D9,243.0,0.131,FAUC,0.28800000000000003,5818.19,10.1899999999996,5818.192183333333,1.0
1D9,243.0,0.131,FAUC,0.922,5818.78,10.779999999999745,5818.782183333333,1.0
1D9,243.0,0.131,FAUC,0.5760000000000001,5818.81,10.8100000000004,5818.812183333333,1.0
1D9,243.0,0.655,FAUC,1.2790000000000001,5819.27,11.270000000000437,5819.2809166666675,1.0
1D9,243.0,0.131,FAUC,0.8059999999999999,5820.5,12.5,5820.502183333333,1.0
1D9,243.0,0.655,FAUC,1.1520000000000001,5820.68,12.680000000000291,5820.690916666667,1.0
1D9,243.0,0.131,FAUC,0.28800000000000003,5820.73,12.729999999999563,5820.732183333333,1.0
1D9,243.0,0.262,FAUC,0.605,5820.75,12.75,5820.754366666667,1.0
1D9,243.0,0.131,FAUC,1.325,5820.99,12.989999999999782,5820.992183333333,1.0
1D9,243.0,0.6000000000130967,FAUC,1.037,5821.25,13.25,5821.26,4.0
1D9,243.0,0.18599999999423744,FAUC,2.17,5821.26,13.260000000000218,5821.2631,4.0
1D9,243.0,0.20700000000942964,FAUC,1.133,5821.2631,13.263100000000122,5821.26655,4.0
1D9,243.0,1.4409999999999998,FAUC,1.6019999999999999,5822.26,14.260000000000218,5822.2840166666665,1.0
1D9,243.0,0.39299999999999996,FAUC,0.672,5822.3,14.300000000000182,5822.30655,1.0
1D9,243.0,0.131,FAUC,0.40299999999999997,5822.46,14.460000000000036,5822.462183333333,1.0
1D9,243.0,0.131,FAUC,0.28800000000000003,5822.5,14.5,5822.502183333333,1.0
1D9,243.0,0.131,FAUC,1.094,5822.75,14.75,5822.752183333333,1.0
1D9,243.0,0.7859999999999999,FAUC,1.6130000000000002,5822.77,14.770000000000437,5822.783100000001,1.0
1D9,243.0,0.131,FAUC,0.5760000000000001,5822.8,14.800000000000182,5822.802183333333,2.0
1D9,243.0,0.131,FAUC,2.131,5823.07,15.069999999999709,5823.072183333333,1.0
1D8,243.0,1.0,FAUC,0.778,5823.19,15.1899999999996,5823.206666666666,1.0
1D8,243.0,3.333,FAUC,2.569,5823.21,15.210000000000036,5823.26555,1.0
1D8,243.0,1.6669999999999998,FAUC,2.218,5823.27,15.270000000000437,5823.297783333333,1.0
1D8,243.0,2.5,FAUC,2.93,5823.3,15.300000000000182,5823.341666666667,1.0
1D8,243.0,0.16699999999999998,FAUC,0.922,5823.46,15.460000000000036,5823.462783333333,1.0
1D8,243.0,0.667,FAUC,1.454,5824.06,16.0600000000004,5824.071116666667,1.0
1D9,243.0,0.262,FAUC,0.893,5824.47,16.470000000000255,5824.474366666667,1.0
1D9,243.0,0.131,FAUC,0.518,5825.29,17.289999999999964,5825.292183333333,1.0
1D8,243.0,0.16699999999999998,FAUC,0.634,5825.38,17.38000000000011,5825.3827833333335,1.0
1D9,243.0,0.262,FAUC,0.835,5825.39,17.390000000000327,5825.394366666667,1.0
1D9,243.0,0.131,FAUC,0.8059999999999999,5825.43,17.43000000000029,5825.432183333333,1.0
1D9,243.0,0.131,FAUC,2.1510000000000002,5825.44,17.4399999999996,5825.442183333333,2.0
1D9,243.0,0.262,FAUC,0.49,5825.61,17.609999999999673,5825.614366666667,1.0
1D8,243.0,0.16699999999999998,FAUC,1.2670000000000001,5825.74,17.73999999999978,5825.742783333333,1.0
1D8,243.0,0.16699999999999998,FAUC,0.461,5825.76,17.76000000000022,5825.762783333334,1.0
1D9,243.0,0.524,FAUC,1.123,5825.99,17.98999999999978,5825.998733333333,1.0
1D9,243.0,0.131,FAUC,0.9790000000000001,5826.04,18.039999999999964,5826.042183333333,1.0
1D9,243.0,0.131,FAUC,0.518,5826.17,18.170000000000073,5826.172183333333,1.0
1D9,243.0,0.262,FAUC,1.037,5826.31,18.3100000000004,5826.314366666667,1.0
1D9,243.0,0.131,FAUC,0.5760000000000001,5826.32,18.31999999999971,5826.322183333333,1.0
1D9,243.0,1.834,FAUC,1.469,5826.33,18.329999999999927,5826.360566666666,1.0
1D9,243.0,0.262,FAUC,0.893,5826.39,18.390000000000327,5826.394366666667,1.0
1D9,243.0,0.524,FAUC,1.3969999999999998,5826.4,18.399999999999636,5826.408733333333,1.0
1D9,243.0,0.131,FAUC,0.518,5826.59,18.590000000000146,5826.592183333333,1.0
1D9,243.0,0.131,FAUC,0.28800000000000003,5826.6,18.600000000000364,5826.602183333333,1.0
1D9,243.0,0.262,FAUC,1.094,5826.89,18.890000000000327,5826.894366666667,1.0
1D9,243.0,0.524,FAUC,1.3969999999999998,5828.29,20.289999999999964,5828.298733333333,1.0
1D9,243.0,0.524,FAUC,1.253,5828.3,20.300000000000182,5828.308733333333,1.0
1D8,243.0,0.833,FAUC,0.7140000000000001,5828.61,20.609999999999673,5828.623883333333,1.0
1D9,243.0,0.131,FAUC,0.518,5829.29,21.289999999999964,5829.292183333333,1.0
1D9,243.0,0.655,FAUC,1.198,5829.87,21.86999999999989,5829.880916666667,1.0
1D9,243.0,0.131,FAUC,0.40299999999999997,5829.89,21.890000000000327,5829.892183333333,1.0
1D9,243.0,0.262,FAUC,0.691,5829.9,21.899999999999636,5829.904366666667,1.0
1D9,243.0,0.131,FAUC,0.28800000000000003,5829.97,21.970000000000255,5829.972183333333,1.0
1D9,243.0,8.908999999999999,SHWR,2.0,5830.09,22.090000000000146,5830.2384833333335,1.0
1D9,243.0,0.39299999999999996,FAUC,0.941,5830.3,22.300000000000182,5830.30655,1.0
1D9,243.0,0.131,FAUC,0.28800000000000003,5830.32,22.31999999999971,5830.322183333333,1.0
1D3,244.0,0.155,FAUC,0.764,5840.15,8.149999999999636,5840.152583333333,2.0
1D3,244.0,0.155,FAUC,0.764,5840.15,8.149999999999636,5840.152583333333,2.0
1D3,244.0,0.465,FAUC,0.73,5840.17,8.170000000000073,5840.17775,2.0
1D3,244.0,0.155,FAUC,0.73,5840.17,8.170000000000073,5840.172583333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5840.2,8.199999999999818,5840.202583333333,2.0
1D3,244.0,0.31,FAUC,1.382,5840.44,8.4399999999996,5840.445166666666,2.0
1D3,244.0,0.465,FAUC,1.382,5840.47,8.470000000000255,5840.47775,2.0
1D3,244.0,0.155,FAUC,2.188,5840.53,8.529999999999745,5840.532583333333,2.0
1D3,244.0,0.62,FAUC,3.196,5842.93,10.930000000000291,5842.940333333334,2.0
1D3,244.0,0.62,FAUC,2.852,5842.94,10.9399999999996,5842.950333333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5843.31,11.3100000000004,5843.312583333333,2.0
1D3,244.0,0.31,FAUC,0.5760000000000001,5843.33,11.329999999999927,5843.335166666667,2.0
1D3,244.0,0.31,FAUC,2.2750000000000004,5844.98,12.979999999999563,5844.985166666666,2.0
1D3,244.0,0.155,FAUC,2.2750000000000004,5844.98,12.979999999999563,5844.9825833333325,2.0
1D3,244.0,0.155,FAUC,1.6119999999999999,5845.0,13.0,5845.002583333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5845.07,13.069999999999709,5845.072583333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5845.09,13.090000000000146,5845.092583333333,2.0
1D3,244.0,0.155,FAUC,0.922,5845.1,13.100000000000364,5845.102583333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5845.14,13.140000000000327,5845.142583333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5845.18,13.180000000000291,5845.182583333333,2.0
1D3,244.0,0.31,FAUC,0.5760000000000001,5845.19,13.1899999999996,5845.195166666666,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5845.2,13.199999999999818,5845.202583333333,2.0
1D3,244.0,0.31,FAUC,0.5760000000000001,5845.25,13.25,5845.255166666667,2.0
1D3,244.0,0.62,FAUC,2.736,5846.23,14.229999999999563,5846.240333333333,2.0
1D3,244.0,4.833,CWSH,2.6839999999999997,5846.94,14.9399999999996,5847.020549999999,2.0
1D3,244.0,0.155,FAUC,0.6920000000000001,5847.15,15.149999999999636,5847.152583333333,2.0
1D3,244.0,0.155,FAUC,1.1520000000000001,5847.17,15.170000000000073,5847.172583333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5847.18,15.180000000000291,5847.182583333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5847.21,15.210000000000036,5847.212583333333,2.0
1D3,244.0,0.31,FAUC,0.634,5847.24,15.239999999999782,5847.245166666667,2.0
1D3,244.0,3.5,CWSH,2.826,5847.55,15.550000000000182,5847.608333333334,2.0
1D3,244.0,0.155,FAUC,0.8059999999999999,5847.68,15.680000000000291,5847.682583333333,2.0
1D3,244.0,0.5,CWSH,2.46,5847.71,15.710000000000036,5847.718333333333,2.0
1D3,244.0,0.5,CWSH,2.406,5847.72,15.720000000000255,5847.7283333333335,2.0
1D3,244.0,0.155,FAUC,1.844,5847.74,15.739999999999782,5847.742583333333,2.0
1D3,244.0,0.31,FAUC,0.98,5847.79,15.789999999999964,5847.795166666667,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5847.9,15.899999999999636,5847.902583333333,2.0
1D3,244.0,0.31,FAUC,2.592,5851.1,19.100000000000364,5851.105166666667,2.0
1D3,244.0,0.31,FAUC,0.6920000000000001,5853.51,21.51000000000022,5853.515166666667,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5853.55,21.550000000000182,5853.552583333333,2.0
1D3,244.0,0.155,FAUC,0.8059999999999999,5853.57,21.56999999999971,5853.572583333333,2.0
1D3,244.0,0.155,FAUC,1.036,5853.59,21.590000000000146,5853.592583333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5853.66,21.659999999999854,5853.662583333333,2.0
1D3,244.0,0.155,FAUC,0.5760000000000001,5853.67,21.670000000000073,5853.672583333333,2.0
1D9,245.0,1.6669999999999998,DWSH,1.145,5857.3,1.300000000000182,5857.327783333333,1.0
1D9,245.0,1.5,DWSH,1.014,5857.87,1.8699999999998909,5857.8949999999995,1.0
1D9,245.0,0.131,FAUC,0.40299999999999997,5858.09,2.0900000000001455,5858.092183333333,1.0
1D9,245.0,1.3330000000000002,DWSH,1.179,5858.1,2.100000000000364,5858.122216666667,1.0
1D9,245.0,0.131,FAUC,0.28800000000000003,5862.75,6.75,5862.752183333333,1.0
1D9,245.0,0.39299999999999996,FAUC,1.44,5862.76,6.760000000000218,5862.76655,1.0
1D9,245.0,0.524,FAUC,1.426,5862.77,6.770000000000437,5862.778733333334,1.0
1D9,245.0,0.7859999999999999,FAUC,1.018,5863.02,7.020000000000437,5863.033100000001,1.0
1D9,245.0,0.262,FAUC,1.9869999999999999,5863.22,7.220000000000255,5863.224366666667,1.0
1D9,245.0,0.655,FAUC,1.452,5863.23,7.229999999999563,5863.240916666667,1.0
1D8,245.0,0.16699999999999998,FAUC,0.922,5863.34,7.3400000000001455,5863.3427833333335,1.0
1D8,245.0,0.16699999999999998,FAUC,0.34600000000000003,5863.35,7.350000000000364,5863.352783333334,1.0
1D8,245.0,2.333,FAUC,1.09,5863.42,7.420000000000073,5863.458883333334,1.0
1D9,245.0,0.39299999999999996,FAUC,1.037,5863.51,7.510000000000218,5863.51655,1.0
1D8,245.0,12.5,SHWR,1.787,5863.75,7.75,5863.958333333333,1.0
1D8,245.0,1.167,FAUC,0.7490000000000001,5864.0,8.0,5864.01945,1.0
1D8,245.0,0.833,FAUC,0.53,5864.03,8.029999999999745,5864.043883333333,1.0
1D8,245.0,0.16699999999999998,FAUC,0.34600000000000003,5864.19,8.1899999999996,5864.192783333333,1.0
1D9,245.0,0.6000000000130967,FAUC,1.16,5865.37,9.36999999999989,5865.38,3.0
1D9,245.0,0.131,FAUC & FAUC,3.4640000000000004,5865.38,9.38000000000011,5865.382183333333,3.0
1D9,245.0,0.18599999999423744,FAUC,1.16,5865.382183333333,9.38218333333316,5865.385283333333,3.0
1D9,245.0,0.262,FAUC,1.094,5865.8,9.800000000000182,5865.804366666667,1.0
1D9,245.0,0.524,FAUC,1.44,5865.82,9.819999999999709,5865.828733333333,1.0
1D9,245.0,0.131,FAUC,0.28800000000000003,5866.19,10.1899999999996,5866.192183333333,1.0
1D9,245.0,0.131,FAUC,0.922,5866.78,10.779999999999745,5866.782183333333,1.0
1D9,245.0,0.131,FAUC,0.5760000000000001,5866.81,10.8100000000004,5866.812183333333,1.0
1D9,245.0,0.655,FAUC,1.2790000000000001,5867.27,11.270000000000437,5867.2809166666675,1.0
1D9,245.0,0.131,FAUC,0.8059999999999999,5868.5,12.5,5868.502183333333,1.0
1D9,245.0,0.655,FAUC,1.1520000000000001,5868.68,12.680000000000291,5868.690916666667,1.0
1D9,245.0,0.131,FAUC,0.28800000000000003,5868.73,12.729999999999563,5868.732183333333,1.0
1D9,245.0,0.262,FAUC,0.605,5868.75,12.75,5868.754366666667,1.0
1D9,245.0,0.131,FAUC,1.325,5868.99,12.989999999999782,5868.992183333333,1.0
1D9,245.0,0.6000000000130967,FAUC,1.037,5869.25,13.25,5869.26,4.0
1D9,245.0,0.18599999999423744,FAUC,2.17,5869.26,13.260000000000218,5869.2631,4.0
1D9,245.0,0.20700000000942964,FAUC,1.133,5869.2631,13.263100000000122,5869.26655,4.0
1D9,245.0,1.4409999999999998,FAUC,1.6019999999999999,5870.26,14.260000000000218,5870.2840166666665,1.0
1D9,245.0,0.39299999999999996,FAUC,0.672,5870.3,14.300000000000182,5870.30655,1.0
1D9,245.0,0.131,FAUC,0.40299999999999997,5870.46,14.460000000000036,5870.462183333333,1.0
1D9,245.0,0.131,FAUC,0.28800000000000003,5870.5,14.5,5870.502183333333,1.0
1D9,245.0,0.131,FAUC,1.094,5870.75,14.75,5870.752183333333,1.0
1D9,245.0,0.7859999999999999,FAUC,1.6130000000000002,5870.77,14.770000000000437,5870.783100000001,1.0
1D9,245.0,0.131,FAUC,0.5760000000000001,5870.8,14.800000000000182,5870.802183333333,2.0
1D9,245.0,0.131,FAUC,2.131,5871.07,15.069999999999709,5871.072183333333,1.0
1D8,245.0,1.0,FAUC,0.778,5871.19,15.1899999999996,5871.206666666666,1.0
1D8,245.0,3.333,FAUC,2.569,5871.21,15.210000000000036,5871.26555,1.0
1D8,245.0,1.6669999999999998,FAUC,2.218,5871.27,15.270000000000437,5871.297783333333,1.0
1D8,245.0,2.5,FAUC,2.93,5871.3,15.300000000000182,5871.341666666667,1.0
1D8,245.0,0.16699999999999998,FAUC,0.922,5871.46,15.460000000000036,5871.462783333333,1.0
1D8,245.0,0.667,FAUC,1.454,5872.06,16.0600000000004,5872.071116666667,1.0
1D9,245.0,0.262,FAUC,0.893,5872.47,16.470000000000255,5872.474366666667,1.0
1D9,245.0,0.131,FAUC,0.518,5873.29,17.289999999999964,5873.292183333333,1.0
1D8,245.0,0.16699999999999998,FAUC,0.634,5873.38,17.38000000000011,5873.3827833333335,1.0
1D9,245.0,0.262,FAUC,0.835,5873.39,17.390000000000327,5873.394366666667,1.0
1D9,245.0,0.131,FAUC,0.8059999999999999,5873.43,17.43000000000029,5873.432183333333,1.0
1D9,245.0,0.39299999999999996,FAUC,2.1510000000000002,5873.44,17.4399999999996,5873.44655,2.0
1D9,245.0,0.262,FAUC,0.49,5873.61,17.609999999999673,5873.614366666667,1.0
1D8,245.0,0.16699999999999998,FAUC,1.2670000000000001,5873.74,17.73999999999978,5873.742783333333,1.0
1D8,245.0,0.16699999999999998,FAUC,0.461,5873.76,17.76000000000022,5873.762783333334,1.0
1D9,245.0,0.524,FAUC,1.123,5873.99,17.98999999999978,5873.998733333333,1.0
1D9,245.0,0.131,FAUC,0.9790000000000001,5874.04,18.039999999999964,5874.042183333333,1.0
1D9,245.0,0.131,FAUC,0.518,5874.17,18.170000000000073,5874.172183333333,1.0
1D9,245.0,0.262,FAUC,1.037,5874.31,18.3100000000004,5874.314366666667,1.0
1D9,245.0,0.131,FAUC,0.5760000000000001,5874.32,18.31999999999971,5874.322183333333,1.0
1D9,245.0,1.834,FAUC,1.469,5874.33,18.329999999999927,5874.360566666666,1.0
1D9,245.0,0.262,FAUC,0.893,5874.39,18.390000000000327,5874.394366666667,1.0
1D9,245.0,0.524,FAUC,1.3969999999999998,5874.4,18.399999999999636,5874.408733333333,1.0
1D9,245.0,0.131,FAUC,0.518,5874.59,18.590000000000146,5874.592183333333,1.0
1D9,245.0,0.131,FAUC,0.28800000000000003,5874.6,18.600000000000364,5874.602183333333,1.0
1D9,245.0,0.262,FAUC,1.094,5874.89,18.890000000000327,5874.894366666667,1.0
1D9,245.0,0.524,FAUC,1.3969999999999998,5876.29,20.289999999999964,5876.298733333333,1.0
1D9,245.0,0.524,FAUC,1.253,5876.3,20.300000000000182,5876.308733333333,1.0
1D8,245.0,0.833,FAUC,0.7140000000000001,5876.61,20.609999999999673,5876.623883333333,1.0
1D9,245.0,0.131,FAUC,0.518,5877.29,21.289999999999964,5877.292183333333,1.0
1D9,245.0,0.655,FAUC,1.198,5877.87,21.86999999999989,5877.880916666667,1.0
1D9,245.0,0.131,FAUC,0.40299999999999997,5877.89,21.890000000000327,5877.892183333333,1.0
1D9,245.0,0.262,FAUC,0.691,5877.9,21.899999999999636,5877.904366666667,1.0
1D9,245.0,0.131,FAUC,0.28800000000000003,5877.97,21.970000000000255,5877.972183333333,1.0
1D9,245.0,8.908999999999999,SHWR,2.0,5878.09,22.090000000000146,5878.2384833333335,1.0
1D9,245.0,0.39299999999999996,FAUC,0.941,5878.3,22.300000000000182,5878.30655,1.0
1D9,245.0,0.131,FAUC,0.28800000000000003,5878.32,22.31999999999971,5878.322183333333,1.0
2D3,246.0,0.42700000000000005,FAUC,0.9790000000000001,5885.58,5.579999999999927,5885.587116666667,1.0
2D3,246.0,0.285,FAUC,0.662,5885.61,5.609999999999673,5885.61475,1.0
2D3,246.0,0.142,FAUC,2.5340000000000003,5885.62,5.619999999999891,5885.6223666666665,1.0
2D3,246.0,0.285,FAUC,0.8059999999999999,5885.63,5.630000000000109,5885.63475,1.0
2D3,246.0,2.705,SHWR,1.746,5886.21,6.210000000000036,5886.2550833333335,1.0
2D3,246.0,0.142,FAUC,1.44,5886.44,6.4399999999996,5886.442366666666,1.0
1D5,246.0,0.131,FAUC,0.28800000000000003,5886.5,6.5,5886.502183333333,1.0
2D3,246.0,0.7120000000000001,FAUC,1.359,5886.64,6.640000000000327,5886.651866666667,1.0
1D5,246.0,1.4409999999999998,FAUC,0.8690000000000001,5886.67,6.670000000000073,5886.694016666666,1.0
1D5,246.0,0.131,FAUC,0.461,5886.71,6.710000000000036,5886.712183333333,1.0
2D3,246.0,2.136,FAUC,0.031,5886.72,6.720000000000255,5886.7556,1.0
2D3,246.0,0.142,FAUC,0.8640000000000001,5886.76,6.760000000000218,5886.762366666667,1.0
1D5,246.0,3.333,CWSH,1.8030000000000002,5887.15,7.149999999999636,5887.20555,1.0
2D3,246.0,4.129,SHWR,2.0,5887.27,7.270000000000437,5887.338816666667,1.0
