Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Start Time of Year (hr),Start time (hr)
6E0,318.0,1.5,CWSH,1.12,7621.27,13.27
6E0,318.0,2.167,CWSH,1.232,7621.4,13.4
6E0,318.0,2.167,CWSH,1.2919999999999998,7621.55,13.55
6E0,318.0,0.16699999999999998,CWSH,1.071,7621.59,13.59
6E0,318.0,0.131,FAUC,0.518,7621.72,13.72
6E0,318.0,0.131,FAUC,0.518,7621.85,13.85
6E0,318.0,0.262,FAUC,1.0659999999999998,7622.57,14.57
6E0,318.0,0.131,FAUC,0.8059999999999999,7625.59,17.59
6E0,318.0,0.131,FAUC,1.037,7625.75,17.75
6E0,318.0,0.131,FAUC,0.8640000000000001,7625.8,17.8
6E0,318.0,0.131,FAUC,0.34600000000000003,7626.02,18.02
6E0,318.0,0.39299999999999996,FAUC,1.286,7626.04,18.04
6E0,318.0,0.262,FAUC,0.5760000000000001,7626.06,18.06
6E0,318.0,0.262,FAUC,1.238,7626.12,18.12
6E0,318.0,0.262,FAUC,1.008,7626.2,18.2
6E0,318.0,0.131,FAUC,0.461,7626.29,18.29
6E0,318.0,0.131,FAUC,0.691,7627.15,19.15
6E0,318.0,0.262,FAUC,0.605,7627.16,19.16
6E0,318.0,0.131,FAUC,0.634,7627.79,19.79
6E0,318.0,0.655,FAUC,1.2790000000000001,7627.95,19.95
6E0,318.0,0.262,FAUC,0.34600000000000003,7627.98,19.98
6E0,318.0,0.131,FAUC,0.691,7628.01,20.01
6E0,318.0,0.131,FAUC,0.34600000000000003,7628.14,20.14
6E0,318.0,0.262,FAUC,0.662,7628.23,20.23
6E0,318.0,0.262,FAUC,0.5760000000000001,7628.27,20.27
6E0,318.0,0.131,FAUC,0.634,7628.32,20.32
6E0,318.0,0.131,FAUC,1.4980000000000002,7628.33,20.33
6E0,318.0,0.131,FAUC,1.4980000000000002,7628.34,20.34
6E0,318.0,0.655,FAUC,1.2209999999999999,7628.35,20.35
6E0,318.0,0.131,FAUC,0.461,7628.37,20.37
6E0,318.0,0.131,FAUC,0.34600000000000003,7628.39,20.39
6E0,318.0,0.131,FAUC,0.34600000000000003,7628.43,20.43
6E0,318.0,0.131,FAUC,0.634,7628.45,20.45
6E0,318.0,0.131,FAUC,0.9790000000000001,7628.46,20.46
6E0,318.0,1.31,FAUC,0.985,7628.48,20.48
6E0,318.0,0.262,FAUC,0.835,7628.63,20.63
6E0,318.0,1.703,FAUC,1.143,7628.65,20.65
6E0,318.0,0.655,FAUC,0.8059999999999999,7628.84,20.84
6E0,318.0,0.262,FAUC,0.72,7628.9,20.9
6E0,318.0,0.131,FAUC,0.461,7628.94,20.94
6E0,318.0,0.131,FAUC,0.691,7628.96,20.96
6E0,318.0,0.524,FAUC,0.85,7629.07,21.07
6E0,318.0,0.524,FAUC,2.03,7629.1,21.1
1E1,319.0,16.245,SHWR,2.0,7640.79,8.79
1E1,319.0,5.895,FAUC,1.17,7641.28,9.28
1E1,319.0,0.39299999999999996,FAUC,0.902,7641.43,9.43
1E1,319.0,0.131,FAUC,0.28800000000000003,7641.58,9.58
1E1,319.0,1.703,FAUC,1.48,7641.67,9.67
1E1,319.0,0.524,FAUC,1.181,7641.78,9.78
1E1,319.0,0.262,FAUC,0.691,7642.09,10.09
1E1,319.0,0.524,FAUC,1.426,7642.35,10.35
1E1,319.0,1.6669999999999998,DWSH,1.034,7642.48,10.48
1E1,319.0,0.262,FAUC,1.382,7642.55,10.55
1E1,319.0,0.39299999999999996,FAUC,0.902,7642.84,10.84
1E1,319.0,1.6669999999999998,DWSH,0.9940000000000001,7643.06,11.06
1E1,319.0,1.5,DWSH,1.08,7643.29,11.29
1E1,319.0,0.131,FAUC,1.786,7645.16,13.16
1E1,319.0,0.131,FAUC,0.28800000000000003,7645.37,13.37
1E1,319.0,3.93,FAUC,1.3880000000000001,7645.37,13.37
1E1,319.0,0.7859999999999999,FAUC,0.8640000000000001,7645.47,13.47
1E1,319.0,1.834,FAUC,1.148,7645.49,13.49
1E1,319.0,0.917,FAUC,1.1440000000000001,7645.99,13.99
1E1,319.0,0.131,FAUC,1.2670000000000001,7646.0,14.0
1E1,319.0,0.131,FAUC,0.28800000000000003,7647.0,15.0
1E1,319.0,0.131,FAUC,0.28800000000000003,7647.54,15.54
1E1,319.0,0.262,FAUC,0.547,7647.55,15.55
1E1,319.0,0.39299999999999996,FAUC,0.941,7648.32,16.32
1E1,319.0,0.131,FAUC,1.382,7648.37,16.37
1E1,319.0,0.39299999999999996,FAUC,0.96,7648.41,16.41
1E1,319.0,0.262,FAUC,0.95,7649.4,17.4
1E1,319.0,0.131,FAUC,0.28800000000000003,7650.42,18.42
1E1,319.0,0.131,FAUC,0.28800000000000003,7650.45,18.45
1E1,319.0,0.131,FAUC,1.2670000000000001,7650.48,18.48
1E1,319.0,0.131,FAUC,0.691,7650.56,18.56
1E1,319.0,0.262,FAUC,0.34600000000000003,7650.57,18.57
1E1,319.0,0.524,FAUC,1.1520000000000001,7651.05,19.05
1E1,319.0,0.262,FAUC,1.411,7651.09,19.09
1E1,319.0,0.131,FAUC,0.5760000000000001,7652.57,20.57
1E1,319.0,0.131,FAUC,0.5760000000000001,7652.58,20.58
1E1,319.0,0.131,FAUC,0.518,7653.74,21.74
1E1,319.0,0.39299999999999996,FAUC,0.998,7653.77,21.77
1E1,319.0,5.502000000000001,SHWR,1.611,7653.79,21.79
1D4,320.0,1.239,FAUC,1.44,7661.87,5.87
1D4,320.0,0.31,FAUC,0.17300000000000001,7662.17,6.17
1D4,320.0,0.155,FAUC,0.34600000000000003,7662.18,6.18
1D4,320.0,3.0980000000000003,SHWR,1.6440000000000001,7662.94,6.94
1D4,320.0,0.31,FAUC,1.181,7663.16,7.16
1D4,320.0,0.62,FAUC,1.368,7663.19,7.19
1D4,320.0,0.155,FAUC,0.40299999999999997,7663.28,7.28
1D4,320.0,3.717,FAUC,1.104,7663.61,7.61
1D4,320.0,0.465,FAUC,1.056,7664.38,8.38
1D4,320.0,0.929,FAUC,1.68,7664.4,8.4
1D4,320.0,0.155,FAUC,0.34600000000000003,7664.52,8.52
1D4,320.0,0.155,FAUC,1.1520000000000001,7664.59,8.59
1D4,320.0,0.465,FAUC,0.634,7673.56,17.56
1D4,320.0,0.465,FAUC,1.709,7674.08,18.08
1D8,321.0,0.16699999999999998,FAUC,0.922,7687.34,7.34
1D8,321.0,0.16699999999999998,FAUC,0.34600000000000003,7687.35,7.35
1D8,321.0,2.333,FAUC,1.09,7687.42,7.42
1D8,321.0,12.5,SHWR,1.787,7687.75,7.75
1D8,321.0,1.167,FAUC,0.7490000000000001,7688.0,8.0
1D8,321.0,0.833,FAUC,0.53,7688.03,8.03
1D8,321.0,0.16699999999999998,FAUC,0.34600000000000003,7688.19,8.19
1D8,321.0,1.0,FAUC,0.778,7695.19,15.19
1D8,321.0,3.333,FAUC,2.569,7695.21,15.21
1D8,321.0,1.6669999999999998,FAUC,2.218,7695.27,15.27
1D8,321.0,2.5,FAUC,2.93,7695.3,15.3
1D8,321.0,0.16699999999999998,FAUC,0.922,7695.46,15.46
1D8,321.0,0.667,FAUC,1.454,7696.06,16.06
1D8,321.0,0.16699999999999998,FAUC,0.634,7697.38,17.38
1D8,321.0,0.16699999999999998,FAUC,1.2670000000000001,7697.74,17.74
1D8,321.0,0.16699999999999998,FAUC,0.461,7697.76,17.76
1D8,321.0,0.833,FAUC,0.7140000000000001,7700.61,20.61
1D3,322.0,0.155,FAUC,0.34600000000000003,7712.15,8.15
1D3,322.0,0.62,FAUC,0.418,7712.15,8.15
1D3,322.0,0.465,FAUC,0.442,7712.17,8.17
1D3,322.0,0.155,FAUC,0.28800000000000003,7712.17,8.17
1D3,322.0,0.155,FAUC,0.28800000000000003,7712.2,8.2
1D3,322.0,0.31,FAUC,0.691,7712.44,8.44
1D3,322.0,0.465,FAUC,0.691,7712.47,8.47
1D3,322.0,0.155,FAUC,1.094,7712.53,8.53
1D3,322.0,0.62,FAUC,1.598,7714.93,10.93
1D3,322.0,0.62,FAUC,1.426,7714.94,10.94
1D3,322.0,0.155,FAUC,0.28800000000000003,7715.31,11.31
1D3,322.0,0.31,FAUC,0.28800000000000003,7715.33,11.33
1D3,322.0,0.155,FAUC,0.9790000000000001,7716.98,12.98
1D3,322.0,0.31,FAUC,1.296,7716.98,12.98
1D3,322.0,0.155,FAUC,0.8059999999999999,7717.0,13.0
1D3,322.0,0.155,FAUC,0.28800000000000003,7717.07,13.07
1D3,322.0,0.155,FAUC,0.28800000000000003,7717.09,13.09
1D3,322.0,0.155,FAUC,0.461,7717.1,13.1
1D3,322.0,0.155,FAUC,0.28800000000000003,7717.14,13.14
1D3,322.0,0.155,FAUC,0.28800000000000003,7717.18,13.18
1D3,322.0,0.31,FAUC,0.28800000000000003,7717.19,13.19
1D3,322.0,0.155,FAUC,0.28800000000000003,7717.2,13.2
1D3,322.0,0.31,FAUC,0.28800000000000003,7717.25,13.25
1D3,322.0,0.62,FAUC,1.368,7718.23,14.23
1D3,322.0,4.833,CWSH,1.3419999999999999,7718.94,14.94
1D3,322.0,0.155,FAUC,0.34600000000000003,7719.15,15.15
1D3,322.0,0.155,FAUC,0.5760000000000001,7719.17,15.17
1D3,322.0,0.155,FAUC,0.28800000000000003,7719.18,15.18
1D3,322.0,0.155,FAUC,0.28800000000000003,7719.21,15.21
1D3,322.0,0.31,FAUC,0.317,7719.24,15.24
1D3,322.0,3.5,CWSH,1.413,7719.55,15.55
1D3,322.0,0.155,FAUC,0.40299999999999997,7719.68,15.68
1D3,322.0,0.5,CWSH,1.23,7719.71,15.71
1D3,322.0,0.5,CWSH,1.203,7719.72,15.72
1D3,322.0,0.155,FAUC,0.922,7719.74,15.74
1D3,322.0,0.31,FAUC,0.49,7719.79,15.79
1D3,322.0,0.155,FAUC,0.28800000000000003,7719.9,15.9
1D3,322.0,0.31,FAUC,1.296,7723.1,19.1
1D3,322.0,0.31,FAUC,0.34600000000000003,7725.51,21.51
1D3,322.0,0.155,FAUC,0.28800000000000003,7725.55,21.55
1D3,322.0,0.155,FAUC,0.40299999999999997,7725.57,21.57
1D3,322.0,0.155,FAUC,0.518,7725.59,21.59
1D3,322.0,0.155,FAUC,0.28800000000000003,7725.66,21.66
1D3,322.0,0.155,FAUC,0.28800000000000003,7725.67,21.67
1D5,323.0,0.131,FAUC,0.28800000000000003,7734.5,6.5
1D5,323.0,1.4409999999999998,FAUC,0.8690000000000001,7734.67,6.67
1D5,323.0,0.131,FAUC,0.461,7734.71,6.71
1D5,323.0,3.333,CWSH,1.8030000000000002,7735.15,7.15
1D5,323.0,0.33299999999999996,CWSH,0.9279999999999999,7735.58,7.58
1D5,323.0,3.0,CWSH,2.11,7735.65,7.65
1D5,323.0,0.262,FAUC,0.34600000000000003,7735.82,7.82
1D5,323.0,3.0,CWSH,2.076,7738.21,10.21
1D5,323.0,0.5,CWSH,0.986,7738.64,10.64
1D5,323.0,3.0,CWSH,1.976,7738.71,10.71
1D5,323.0,0.131,FAUC,0.28800000000000003,7738.87,10.87
1D5,323.0,1.834,FAUC,0.8190000000000001,7738.87,10.87
1D5,323.0,0.39299999999999996,FAUC,1.056,7738.94,10.94
1D5,323.0,0.131,FAUC,0.28800000000000003,7738.95,10.95
1D5,323.0,0.262,FAUC,0.5760000000000001,7738.97,10.97
1D5,323.0,0.917,FAUC,0.79,7738.98,10.98
1D5,323.0,0.131,FAUC,0.634,7741.5,13.5
1D5,323.0,1.4409999999999998,FAUC,0.932,7742.01,14.01
1D5,323.0,0.655,FAUC,1.129,7742.07,14.07
1D5,323.0,0.524,FAUC,1.598,7742.09,14.09
1D5,323.0,1.179,FAUC,0.9790000000000001,7744.14,16.14
1D5,323.0,0.262,FAUC,0.8059999999999999,7746.47,18.47
1D5,323.0,0.131,FAUC,0.8640000000000001,7746.89,18.89
1D5,323.0,0.262,FAUC,0.634,7746.92,18.92
1D5,323.0,0.131,FAUC,0.691,7747.16,19.16
1D5,323.0,0.39299999999999996,FAUC,0.845,7748.54,20.54
1D5,323.0,2.096,FAUC,0.846,7748.56,20.56
1D5,323.0,1.048,FAUC,1.195,7748.6,20.6
1D5,323.0,0.262,FAUC,0.547,7748.63,20.63
1D5,323.0,0.39299999999999996,FAUC,1.094,7748.65,20.65
1D5,323.0,0.524,FAUC,1.051,7748.66,20.66
1D5,323.0,0.7859999999999999,FAUC,1.094,7748.76,20.76
1D5,323.0,1.4409999999999998,FAUC,0.885,7749.01,21.01
1D5,323.0,2.7510000000000003,FAUC,1.075,7751.13,23.13
1D5,323.0,0.131,FAUC,0.518,7751.22,23.22
1D5,323.0,0.131,FAUC,1.21,7751.59,23.59
1D6,324.0,0.31,FAUC,0.9790000000000001,7754.52,2.52
1D6,324.0,0.155,FAUC,1.037,7754.53,2.53
1D6,324.0,1.3940000000000001,FAUC,0.9279999999999999,7754.56,2.56
1D6,324.0,0.62,FAUC,1.051,7759.78,7.78
1D6,324.0,0.31,FAUC,0.547,7759.93,7.93
1D6,324.0,0.31,FAUC,0.835,7760.01,8.01
1D6,324.0,0.31,FAUC,0.691,7760.12,8.12
1D6,324.0,1.859,FAUC,0.816,7760.14,8.14
1D6,324.0,1.239,FAUC,0.965,7760.18,8.18
1D6,324.0,0.31,FAUC,0.893,7760.26,8.26
1D6,324.0,2.0140000000000002,FAUC,0.9129999999999999,7760.59,8.59
1D6,324.0,0.31,FAUC,0.518,7760.63,8.63
1D6,324.0,0.31,FAUC,0.8059999999999999,7760.86,8.86
1D6,324.0,1.3940000000000001,FAUC,1.05,7761.34,9.34
1D6,324.0,11.772,SHWR,1.492,7761.39,9.39
1D6,324.0,0.465,FAUC,0.787,7762.7,10.7
1D6,324.0,1.239,FAUC,0.8059999999999999,7762.72,10.72
1E5,325.0,1.139,FAUC,1.57,7784.18,8.18
1E5,325.0,0.285,FAUC,0.8059999999999999,7784.3,8.3
1E5,325.0,0.569,FAUC,1.0659999999999998,7784.31,8.31
1E5,325.0,0.142,FAUC,1.6130000000000002,7785.58,9.58
1E5,325.0,0.42700000000000005,FAUC,1.229,7785.77,9.77
1E5,325.0,0.42700000000000005,FAUC,1.229,7785.88,9.88
1E5,325.0,0.142,FAUC,0.691,7785.94,9.94
1E5,325.0,0.285,FAUC,0.43200000000000005,7785.95,9.95
1E5,325.0,0.142,FAUC,0.518,7785.96,9.96
1E5,325.0,0.142,FAUC,0.691,7785.97,9.97
1E5,325.0,0.142,FAUC,1.094,7785.98,9.98
1E5,325.0,0.285,FAUC,0.8059999999999999,7788.46,12.46
1E5,325.0,0.285,FAUC,0.9790000000000001,7788.55,12.55
1E5,325.0,0.285,FAUC,0.43200000000000005,7790.6,14.6
1E5,325.0,0.42700000000000005,FAUC,0.883,7790.82,14.82
1E5,325.0,0.142,FAUC,1.786,7791.72,15.72
1E5,325.0,7.119,SHWR,2.0,7794.01,18.01
1E5,325.0,0.569,FAUC,0.792,7794.21,18.21
1E5,325.0,0.285,FAUC,0.547,7794.22,18.22
1E5,325.0,2.136,FAUC,1.252,7794.3,18.3
1E1,326.0,16.245,SHWR,2.0,7808.79,8.79
1E1,326.0,5.895,FAUC,1.17,7809.28,9.28
1E1,326.0,0.39299999999999996,FAUC,0.902,7809.43,9.43
1E1,326.0,0.131,FAUC,0.28800000000000003,7809.58,9.58
1E1,326.0,1.703,FAUC,1.48,7809.67,9.67
1E1,326.0,0.524,FAUC,1.181,7809.78,9.78
1E1,326.0,0.262,FAUC,0.691,7810.09,10.09
1E1,326.0,0.524,FAUC,1.426,7810.35,10.35
1E1,326.0,1.6669999999999998,DWSH,1.034,7810.48,10.48
1E1,326.0,0.262,FAUC,1.382,7810.55,10.55
1E1,326.0,0.39299999999999996,FAUC,0.902,7810.84,10.84
1E1,326.0,1.6669999999999998,DWSH,0.9940000000000001,7811.06,11.06
1E1,326.0,1.5,DWSH,1.08,7811.29,11.29
1E1,326.0,0.131,FAUC,1.786,7813.16,13.16
1E1,326.0,0.131,FAUC,0.28800000000000003,7813.37,13.37
1E1,326.0,3.93,FAUC,1.3880000000000001,7813.37,13.37
1E1,326.0,0.7859999999999999,FAUC,0.8640000000000001,7813.47,13.47
1E1,326.0,1.834,FAUC,1.148,7813.49,13.49
1E1,326.0,0.917,FAUC,1.1440000000000001,7813.99,13.99
1E1,326.0,0.131,FAUC,1.2670000000000001,7814.0,14.0
1E1,326.0,0.131,FAUC,0.28800000000000003,7815.0,15.0
1E1,326.0,0.131,FAUC,0.28800000000000003,7815.54,15.54
1E1,326.0,0.262,FAUC,0.547,7815.55,15.55
1E1,326.0,0.39299999999999996,FAUC,0.941,7816.32,16.32
1E1,326.0,0.131,FAUC,1.382,7816.37,16.37
1E1,326.0,0.39299999999999996,FAUC,0.96,7816.41,16.41
1E1,326.0,0.262,FAUC,0.95,7817.4,17.4
1E1,326.0,0.131,FAUC,0.28800000000000003,7818.42,18.42
1E1,326.0,0.131,FAUC,0.28800000000000003,7818.45,18.45
1E1,326.0,0.131,FAUC,1.2670000000000001,7818.48,18.48
1E1,326.0,0.131,FAUC,0.691,7818.56,18.56
1E1,326.0,0.262,FAUC,0.34600000000000003,7818.57,18.57
1E1,326.0,0.524,FAUC,1.1520000000000001,7819.05,19.05
1E1,326.0,0.262,FAUC,1.411,7819.09,19.09
1E1,326.0,0.131,FAUC,0.5760000000000001,7820.57,20.57
1E1,326.0,0.131,FAUC,0.5760000000000001,7820.58,20.58
1E1,326.0,0.131,FAUC,0.518,7821.74,21.74
1E1,326.0,0.39299999999999996,FAUC,0.998,7821.77,21.77
1E1,326.0,5.502000000000001,SHWR,1.611,7821.79,21.79
1D2,327.0,0.131,FAUC,0.518,7824.85,0.85
1D2,327.0,0.131,FAUC,0.691,7824.87,0.87
1D2,327.0,0.131,FAUC,0.5760000000000001,7825.15,1.15
1D2,327.0,0.131,FAUC,0.518,7832.83,8.83
1D2,327.0,4.0,CWSH,1.03,7832.9,8.9
1D2,327.0,0.131,FAUC,0.518,7833.3,9.3
1D2,327.0,0.131,FAUC,0.518,7833.34,9.34
1D2,327.0,3.0,CWSH,1.3519999999999999,7833.64,9.64
1D2,327.0,0.16699999999999998,CWSH,0.922,7833.7,9.7
1D2,327.0,0.16699999999999998,CWSH,1.4240000000000002,7833.72,9.72
1D2,327.0,3.0,CWSH,1.3030000000000002,7833.88,9.88
1D2,327.0,0.16699999999999998,CWSH,1.047,7833.93,9.93
1D2,327.0,0.524,FAUC,1.411,7837.4,13.4
1D2,327.0,0.131,FAUC,0.8640000000000001,7837.42,13.42
1D2,327.0,0.131,FAUC,0.691,7837.43,13.43
1D2,327.0,0.262,FAUC,1.094,7837.51,13.51
1D2,327.0,0.524,FAUC,1.109,7837.53,13.53
1D2,327.0,0.131,FAUC,0.518,7841.62,17.62
1D2,327.0,0.131,FAUC,0.518,7843.24,19.24
1D2,327.0,0.131,FAUC,0.691,7843.39,19.39
1D2,327.0,0.131,FAUC,0.518,7844.93,20.93
1D2,327.0,0.7859999999999999,FAUC,0.442,7847.1,23.1
1D2,327.0,0.262,FAUC,1.382,7847.5,23.5
2D0,328.0,0.124,FAUC,0.461,7855.57,7.57
2D0,328.0,0.49700000000000005,FAUC,1.224,7856.14,8.14
2D0,328.0,0.49700000000000005,FAUC,1.138,7856.26,8.26
2D0,328.0,0.622,FAUC,1.06,7864.52,16.52
2D0,328.0,0.373,FAUC,0.883,7866.41,18.41
2D0,328.0,0.249,FAUC,1.4980000000000002,7866.48,18.48
2D0,328.0,0.124,FAUC,0.7490000000000001,7866.5,18.5
2D0,328.0,0.249,FAUC,0.778,7866.97,18.97
2D0,328.0,0.249,FAUC,0.835,7867.65,19.65
2D0,328.0,0.373,FAUC,0.998,7867.66,19.66
2D0,328.0,0.746,FAUC,0.518,7869.01,21.01
2D0,328.0,0.373,FAUC,0.499,7869.05,21.05
2D0,328.0,0.249,FAUC,0.547,7869.06,21.06
2D0,328.0,3.9789999999999996,SHWR,2.0,7869.08,21.08
2D0,328.0,0.124,FAUC,0.461,7869.4,21.4
2D0,328.0,0.124,FAUC,0.7490000000000001,7869.41,21.41
1D1,329.0,0.155,FAUC,0.691,7878.93,6.93
1D1,329.0,0.62,FAUC,1.2819999999999998,7878.93,6.93
1D1,329.0,1.084,FAUC,1.012,7879.35,7.35
1D1,329.0,3.0980000000000003,FAUC,1.187,7879.41,7.41
1D1,329.0,1.5490000000000002,FAUC,0.092,7879.47,7.47
1D1,329.0,0.155,FAUC,0.461,7879.47,7.47
1D1,329.0,0.155,FAUC,0.634,7880.03,8.03
1D1,329.0,0.31,FAUC,0.893,7880.19,8.19
1D1,329.0,0.155,FAUC,1.325,7880.35,8.35
1D1,329.0,0.155,FAUC,0.5760000000000001,7884.69,12.69
1D1,329.0,16.109,SHWR,1.891,7886.44,14.44
1D1,329.0,0.155,FAUC,0.8059999999999999,7886.81,14.81
1D1,329.0,0.155,FAUC,1.037,7886.92,14.92
1D1,329.0,1.5490000000000002,FAUC,0.611,7887.17,15.17
1D1,329.0,0.774,FAUC,1.2329999999999999,7887.3,15.3
1D1,329.0,1.084,FAUC,0.987,7887.32,15.32
1D1,329.0,1.6669999999999998,DWSH,1.531,7887.94,15.94
1D1,329.0,1.6669999999999998,DWSH,1.469,7888.09,16.09
1D1,329.0,0.155,FAUC,1.44,7888.68,16.68
1D1,329.0,0.465,FAUC,1.114,7888.68,16.68
1D1,329.0,1.3940000000000001,FAUC,1.011,7888.76,16.76
1D1,329.0,0.155,FAUC,1.037,7889.13,17.13
1D1,329.0,0.31,FAUC,0.7490000000000001,7889.17,17.17
1D1,329.0,1.239,FAUC,1.433,7889.2,17.2
1D1,329.0,0.774,FAUC,1.359,7889.4,17.4
1D1,329.0,0.155,FAUC,1.6130000000000002,7889.77,17.77
1D1,329.0,1.704,FAUC,1.581,7889.78,17.78
1D1,329.0,0.62,FAUC,1.382,7889.82,17.82
1D1,329.0,0.465,FAUC,0.998,7890.91,18.91
1D1,329.0,0.31,FAUC,1.21,7890.93,18.93
1D1,329.0,1.084,FAUC,1.531,7891.01,19.01
1D1,329.0,2.0140000000000002,FAUC,1.662,7891.86,19.86
1D1,329.0,0.465,FAUC,1.306,7891.9,19.9
1D1,329.0,2.943,FAUC,1.6369999999999998,7891.93,19.93
3H9,330.0,0.155,FAUC,1.1520000000000001,7904.33,8.33
3H9,330.0,0.31,FAUC,1.008,7904.81,8.81
3H9,330.0,0.465,FAUC,1.1520000000000001,7904.82,8.82
3H9,330.0,0.155,FAUC,0.34600000000000003,7904.86,8.86
3H9,330.0,0.31,FAUC,1.238,7905.14,9.14
3H9,330.0,0.465,FAUC,1.056,7905.55,9.55
3H9,330.0,0.31,FAUC,0.662,7905.68,9.68
3H9,330.0,0.62,FAUC,0.7490000000000001,7905.69,9.69
3H9,330.0,0.31,FAUC,0.461,7905.72,9.72
3H9,330.0,0.31,FAUC,1.181,7905.8,9.8
3H9,330.0,0.465,FAUC,0.902,7906.01,10.01
3H9,330.0,0.465,FAUC,1.19,7906.15,10.15
3H9,330.0,0.62,FAUC,0.8640000000000001,7906.29,10.29
3H9,330.0,0.465,FAUC,0.442,7906.31,10.31
3H9,330.0,0.31,FAUC,0.835,7906.36,10.36
3H9,330.0,0.62,FAUC,0.446,7906.89,10.89
3H9,330.0,0.155,FAUC,0.40299999999999997,7907.15,11.15
3H9,330.0,15.18,SHWR,2.0,7907.22,11.22
3H9,330.0,0.465,FAUC,0.634,7907.78,11.78
3H9,330.0,0.155,FAUC,0.634,7907.87,11.87
3H9,330.0,0.155,FAUC,0.28800000000000003,7907.92,11.92
3H9,330.0,0.155,FAUC,0.461,7907.99,11.99
3H9,330.0,0.31,FAUC,0.605,7908.16,12.16
3H9,330.0,0.62,FAUC,2.722,7908.3,12.3
3H9,330.0,0.31,FAUC,1.123,7908.33,12.33
3H9,330.0,0.31,FAUC,0.518,7908.35,12.35
3H9,330.0,1.239,FAUC,0.7559999999999999,7909.22,13.22
3H9,330.0,0.465,FAUC,1.133,7909.3,13.3
3H9,330.0,0.62,FAUC,1.166,7909.32,13.32
3H9,330.0,0.465,FAUC,0.25,7909.43,13.43
3H9,330.0,0.929,FAUC,1.469,7909.84,13.84
3H9,330.0,0.31,FAUC,2.5340000000000003,7909.85,13.85
3H9,330.0,0.667,CWSH,1.89,7910.53,14.53
3H9,330.0,0.5,CWSH,2.176,7910.63,14.63
3H9,330.0,1.167,CWSH,2.0180000000000002,7910.68,14.68
3H9,330.0,1.167,CWSH,1.639,7910.97,14.97
3H9,330.0,1.167,CWSH,1.6059999999999999,7911.12,15.12
3H9,330.0,1.167,CWSH,1.673,7911.25,15.25
3H9,330.0,1.3330000000000002,CWSH,0.777,7911.66,15.66
3H9,330.0,0.31,FAUC,1.6130000000000002,7911.68,15.68
3H9,330.0,0.5,CWSH,2.3480000000000003,7911.74,15.74
3H9,330.0,8.829,SHWR,2.0,7911.81,15.81
3H9,330.0,0.62,FAUC,2.678,7912.14,16.14
3H9,330.0,0.929,FAUC,1.9869999999999999,7912.26,16.26
3H9,330.0,1.084,FAUC,0.527,7912.5,16.5
3H9,330.0,0.31,FAUC,0.461,7912.93,16.93
3H9,330.0,0.31,FAUC,1.1520000000000001,7912.98,16.98
3H9,330.0,0.62,FAUC,5.227,7913.08,17.08
3H9,330.0,0.929,FAUC,3.446,7913.1,17.1
3H9,330.0,0.155,FAUC,0.8059999999999999,7913.31,17.31
3H9,330.0,0.31,FAUC,2.3040000000000003,7913.32,17.32
3H9,330.0,0.155,FAUC,0.34600000000000003,7913.35,17.35
3H9,330.0,1.3940000000000001,FAUC,2.061,7913.38,17.38
3H9,330.0,0.62,FAUC,1.915,7913.4,17.4
3H9,330.0,1.3940000000000001,FAUC,2.17,7913.51,17.51
3H9,330.0,0.62,FAUC,1.714,7913.54,17.54
3H9,330.0,0.774,FAUC,3.9739999999999998,7913.66,17.66
3H9,330.0,0.31,FAUC,0.662,7913.72,17.72
3H9,330.0,0.62,FAUC,2.75,7913.82,17.82
3H9,330.0,0.62,FAUC,1.4980000000000002,7914.06,18.06
3H9,330.0,0.465,FAUC,0.845,7914.08,18.08
3H9,330.0,0.465,FAUC,0.902,7914.1,18.1
3H9,330.0,0.155,FAUC,0.518,7914.13,18.13
3H9,330.0,0.31,FAUC,1.354,7914.17,18.17
3H9,330.0,0.155,FAUC,0.9790000000000001,7914.22,18.22
3H9,330.0,0.774,FAUC,0.588,7914.24,18.24
3H9,330.0,0.833,DWSH,0.763,7914.3,18.3
3H9,330.0,0.774,FAUC,2.339,7914.31,18.31
3H9,330.0,1.5,DWSH,0.7170000000000001,7914.38,18.38
3H9,330.0,0.155,FAUC,0.461,7914.41,18.41
3H9,330.0,1.8330000000000002,DWSH,0.612,7914.44,18.44
3H9,330.0,1.5,DWSH,0.7120000000000001,7914.93,18.93
3H9,330.0,1.5,DWSH,0.733,7915.0,19.0
3H9,330.0,0.31,FAUC,0.28800000000000003,7917.27,21.27
3H9,330.0,0.155,FAUC,1.2670000000000001,7917.29,21.29
3H9,330.0,0.62,FAUC,1.2670000000000001,7917.48,21.48
3H9,330.0,1.084,FAUC,0.971,7917.81,21.81
3H9,330.0,0.465,FAUC,2.227,7917.82,21.82
3H9,330.0,0.31,FAUC,0.518,7917.85,21.85
3H9,330.0,0.31,FAUC,0.5760000000000001,7917.87,21.87
1H3,331.0,0.917,FAUC,1.177,7928.16,8.16
1H3,331.0,0.524,FAUC,0.7490000000000001,7928.2,8.2
1H3,331.0,0.131,FAUC,0.40299999999999997,7928.22,8.22
1H3,331.0,0.262,FAUC,1.037,7928.23,8.23
1H3,331.0,0.7859999999999999,FAUC,1.258,7928.25,8.25
1H3,331.0,0.39299999999999996,FAUC,0.48,7928.3,8.3
