Day,Fixture,Start time (hr),Duration (min),Flow Rate (gpm)
6D1,FAUC,21.05,0.500,0.442
6D1,FAUC,21.10,0.500,1.210
6D1,FAUC,21.11,0.167,0.979
6D1,FAUC,21.13,1.000,1.248
6D1,FAUC,21.15,0.333,0.518
6D1,FAUC,21.19,1.833,3.425
6D1,FAUC,21.22,0.167,0.403
6D1,FAUC,21.23,0.167,0.576
6D1,FAUC,21.29,2.333,2.201
6D1,FAUC,21.33,1.500,2.573
6D1,FAUC,21.37,0.500,1.075
6D1,FAUC,21.43,0.167,0.979
6D1,FAUC,21.58,0.333,0.490
6D1,FAUC,21.60,0.500,1.152
6D1,FAUC,21.70,0.333,0.864
6D1,FAUC,21.71,2.000,3.125
6D1,FAUC,21.73,0.333,1.584
6D1,FAUC,21.78,0.167,0.403
6D1,FAUC,21.87,0.167,0.979
6D1,FAUC,21.98,0.167,0.979
6D1,FAUC,22.01,1.833,2.833
6D1,FAUC,22.13,2.333,2.024
6D1,FAUC,22.25,0.167,0.806
6D1,FAUC,22.71,4.667,0.926
6D1,FAUC,22.77,0.833,1.267
6D1,FAUC,22.89,0.167,0.691
6D1,FAUC,23.30,1.000,1.910
6D1,FAUC,23.72,0.500,0.768
6D1,SHWR,9.18,7.833,1.743
6D1,SHWR,10.56,5.333,2.000
6D1,SHWR,16.89,9.333,2.000
6D1,SHWR,20.55,2.833,2.000
6D1,SHWR,20.97,4.000,2.000
6D2,CWSH,12.48,1.000,6.066
6D2,CWSH,12.50,0.667,4.160
6D2,CWSH,12.52,0.500,5.096
6D2,CWSH,12.53,0.500,2.525
6D2,CWSH,12.87,1.500,3.382
6D2,CWSH,12.91,0.333,2.140
6D2,CWSH,12.92,0.333,1.699
6D2,CWSH,13.09,2.333,2.456
6D2,CWSH,13.14,0.167,3.397
6D2,CWSH,20.40,1.000,4.249
6D2,CWSH,20.42,1.500,3.320
6D2,CWSH,20.44,0.667,2.049
6D2,CWSH,20.47,1.000,1.324
6D2,CWSH,20.49,0.333,1.366
6D2,CWSH,20.56,0.167,1.655
6D2,CWSH,20.60,1.167,5.566
6D2,CWSH,20.65,1.500,3.814
6D2,CWSH,20.72,0.167,2.613
6D2,DWSH,18.92,1.667,1.542
6D2,DWSH,19.00,1.500,1.620
6D2,FAUC,6.20,0.167,0.979
6D2,FAUC,6.24,0.167,0.749
6D2,FAUC,6.55,0.167,0.979
6D2,FAUC,6.58,0.167,0.403
6D2,FAUC,6.62,0.167,0.576
6D2,FAUC,6.67,0.667,1.570
6D2,FAUC,6.72,0.167,0.576
6D2,FAUC,6.82,0.333,0.490
6D2,FAUC,6.90,0.333,1.037
6D2,FAUC,7.06,0.667,0.936
6D2,FAUC,7.07,0.333,0.778
6D2,FAUC,7.08,0.333,1.238
6D2,FAUC,7.10,0.167,0.403
6D2,FAUC,7.16,0.167,0.403
6D2,FAUC,7.17,0.167,0.576
6D2,FAUC,7.31,0.167,0.576
6D2,FAUC,7.42,0.167,0.403
6D2,FAUC,7.46,0.167,0.576
6D2,FAUC,7.53,0.333,0.576
6D2,FAUC,7.67,0.167,0.979
6D2,FAUC,7.71,0.500,0.768
6D2,FAUC,8.34,0.500,1.459
6D2,FAUC,8.96,0.167,0.403
6D2,FAUC,12.46,2.500,1.490
6D2,FAUC,12.55,0.667,1.238
6D2,FAUC,12.56,0.500,1.152
6D2,FAUC,12.60,0.333,0.950
6D2,FAUC,12.64,0.333,0.576
6D2,FAUC,12.73,0.167,0.576
6D2,FAUC,12.98,2.667,1.346
6D2,FAUC,13.07,0.333,0.605
6D2,FAUC,13.08,0.167,0.749
6D2,FAUC,13.20,0.167,0.979
6D2,FAUC,14.24,0.667,1.051
6D2,FAUC,14.28,0.500,1.152
6D2,FAUC,14.31,0.167,0.576
6D2,FAUC,14.33,0.167,0.576
6D2,FAUC,14.34,0.333,0.662
6D2,FAUC,14.35,0.333,0.662
6D2,FAUC,14.37,0.500,0.902
6D2,FAUC,14.39,0.333,0.864
6D2,FAUC,14.41,0.667,0.835
6D2,FAUC,15.06,0.167,0.576
6D2,FAUC,16.69,0.333,1.613
6D2,FAUC,16.75,0.167,0.576
6D2,FAUC,16.76,0.833,0.956
6D2,FAUC,16.79,0.333,1.555
6D2,FAUC,16.93,0.500,0.826
6D2,FAUC,17.27,0.333,0.576
6D2,FAUC,17.70,0.167,1.901
6D2,FAUC,17.91,0.167,0.403
6D2,FAUC,17.95,0.333,0.662
6D2,FAUC,17.95,0.833,1.221
6D2,FAUC,17.98,0.500,0.710
6D2,FAUC,18.03,0.667,1.051
6D2,FAUC,18.20,0.167,0.403
6D2,FAUC,18.26,0.167,0.576
6D2,FAUC,18.30,0.167,0.979
6D2,FAUC,18.32,0.167,0.979
6D2,FAUC,18.33,0.167,0.576
6D2,FAUC,18.48,0.333,1.814
6D2,FAUC,18.55,1.833,1.843
6D2,FAUC,18.60,0.500,1.709
6D2,FAUC,18.63,0.167,1.037
6D2,FAUC,18.64,1.667,1.244
6D2,FAUC,18.67,0.167,1.325
6D2,FAUC,18.68,1.333,1.699
6D2,FAUC,18.70,0.833,1.682
6D2,FAUC,18.72,0.333,1.152
6D2,FAUC,19.77,0.167,0.749
6D2,FAUC,19.78,0.833,1.290
6D2,FAUC,19.97,0.833,1.152
6D2,FAUC,19.99,0.833,1.636
6D2,FAUC,19.99,0.500,0.902
6D2,FAUC,20.02,0.500,0.826
6D2,FAUC,20.04,0.333,1.152
6D2,FAUC,20.07,1.500,1.523
6D2,FAUC,20.10,0.500,0.576
6D2,FAUC,20.12,0.167,0.403
6D2,FAUC,20.20,0.167,0.403
6D2,FAUC,20.28,0.167,0.403
6D2,FAUC,20.39,0.167,0.403
6D2,FAUC,20.40,0.167,1.152
6D2,FAUC,20.60,0.167,1.152
6D2,FAUC,21.05,0.167,0.403
6D2,FAUC,21.12,0.167,0.979
6D2,FAUC,21.13,0.167,0.403
6D2,FAUC,21.21,0.167,0.749
6D2,FAUC,21.25,0.167,0.403
6D2,FAUC,21.46,0.167,0.806
6D2,FAUC,22.06,0.167,0.576
6D2,FAUC,23.57,0.500,0.864
6D2,SHWR,6.26,4.833,2.000
6D2,SHWR,7.91,3.667,2.000
6D2,SHWR,8.20,9.833,2.000
6D3,CWSH,2.46,2.833,2.054
6D3,CWSH,2.75,2.833,2.014
6D3,CWSH,2.92,0.500,1.219
6D3,CWSH,2.94,0.333,1.543
6D3,FAUC,0.20,0.333,0.634
6D3,FAUC,0.27,0.167,0.346
6D3,FAUC,2.34,3.000,0.688
6D3,FAUC,2.96,3.667,1.100
6D3,FAUC,3.08,0.333,0.720
6D3,FAUC,3.87,0.833,1.002
6D3,FAUC,6.18,0.833,0.864
6D3,FAUC,6.80,0.667,0.648
6D3,FAUC,6.82,0.333,0.893
6D3,FAUC,7.94,0.333,0.634
6D3,FAUC,7.97,0.500,1.248
6D3,FAUC,8.05,0.167,0.461
6D3,FAUC,8.14,0.167,0.518
6D3,FAUC,8.17,0.333,1.066
6D3,FAUC,8.18,0.333,1.382
6D3,FAUC,8.34,0.333,0.691
6D3,FAUC,8.71,0.667,0.979
6D3,FAUC,8.82,1.000,1.373
6D3,FAUC,8.97,0.333,1.008
6D3,FAUC,9.01,6.500,0.388
6D3,FAUC,9.15,2.333,0.852
6D3,FAUC,9.68,0.500,0.806
6D3,FAUC,9.72,0.333,0.749
6D3,FAUC,9.74,0.500,0.922
6D3,FAUC,9.78,0.167,0.346
6D3,FAUC,9.96,0.333,1.526
6D3,FAUC,9.97,0.333,1.123
6D3,FAUC,9.99,0.333,0.461
6D3,FAUC,10.01,0.167,0.922
6D3,FAUC,10.01,0.667,1.354
6D3,FAUC,11.19,0.333,1.210
6D3,FAUC,11.34,0.167,0.346
6D3,FAUC,11.35,6.167,0.420
6D3,FAUC,11.43,0.500,1.171
6D3,FAUC,11.62,0.667,1.454
6D3,FAUC,11.66,0.500,0.883
6D3,FAUC,11.73,0.167,0.518
6D3,FAUC,12.56,0.167,0.979
6D3,FAUC,12.76,1.500,1.318
6D3,FAUC,12.79,0.833,1.290
6D3,FAUC,12.81,0.333,0.634
6D3,FAUC,12.89,0.167,0.634
6D3,FAUC,13.01,2.000,1.584
6D3,FAUC,13.39,0.500,1.421
6D3,FAUC,13.41,0.167,0.461
6D3,FAUC,13.43,0.167,0.461
6D3,FAUC,13.43,0.167,0.346
6D3,FAUC,13.49,1.000,0.864
6D3,FAUC,13.51,2.000,0.912
6D3,FAUC,15.30,0.333,0.403
6D3,FAUC,15.33,0.167,1.094
6D3,FAUC,15.69,0.500,0.691
6D3,FAUC,16.65,4.167,1.203
6D3,FAUC,16.86,0.333,0.634
6D3,FAUC,16.87,0.333,0.634
6D3,FAUC,17.15,0.333,1.325
6D3,FAUC,17.19,1.500,0.883
6D3,FAUC,17.26,0.333,0.547
6D3,FAUC,17.44,6.000,0.339
6D3,FAUC,17.69,0.167,0.461
6D3,FAUC,18.56,0.333,0.547
6D3,FAUC,18.59,0.167,1.325
6D3,FAUC,18.61,0.167,1.498
6D3,FAUC,18.69,0.333,1.210
6D3,FAUC,18.74,0.500,0.960
6D3,FAUC,18.78,0.167,0.346
6D3,FAUC,18.86,0.333,0.893
6D3,FAUC,19.53,0.167,0.518
6D3,FAUC,19.64,0.667,0.475
6D3,FAUC,19.65,5.167,0.344
6D3,FAUC,19.88,4.333,0.802
6D3,FAUC,20.18,0.167,0.461
6D3,FAUC,20.89,0.333,0.922
6D3,FAUC,20.97,0.167,0.922
6D3,FAUC,21.00,0.167,1.267
6D3,FAUC,21.02,0.167,1.152
6D3,FAUC,21.17,0.500,0.922
6D3,FAUC,21.22,0.167,0.518
6D3,FAUC,21.23,0.167,0.691
6D3,FAUC,21.25,0.667,0.461
6D3,FAUC,21.95,0.167,1.325
6D3,FAUC,22.16,2.000,1.766
6D3,FAUC,22.66,0.167,1.440
6D3,FAUC,22.67,0.167,0.346
6D3,FAUC,22.69,0.333,0.490
6D3,FAUC,22.70,0.167,1.094
6D3,FAUC,22.71,0.333,0.634
6D3,FAUC,23.07,0.833,1.359
6D3,FAUC,23.69,0.167,0.922
6D3,FAUC,23.71,0.333,0.749
6D3,FAUC,23.72,0.667,0.893
6D3,FAUC,23.73,0.500,0.826
6D3,FAUC,23.75,0.667,0.850
6D3,SHWR,8.24,4.333,1.664
6D3,SHWR,8.73,3.833,2.000
6D3,SHWR,12.51,10.000,1.895
6D3,SHWR,15.51,9.667,2.000
6D3,SHWR,16.88,4.000,1.840
6D3,SHWR,20.57,4.333,2.000
6D3,SHWR,21.98,6.167,1.247
6D4,FAUC,5.38,0.500,0.239
6D4,FAUC,6.04,0.333,1.119
6D4,FAUC,6.06,0.500,0.422
6D4,FAUC,9.57,0.833,0.110
6D4,FAUC,10.63,0.167,0.633
6D4,FAUC,12.95,0.667,0.601
6D4,FAUC,13.12,0.500,1.871
6D4,FAUC,15.29,0.167,0.422
6D4,FAUC,15.54,4.000,1.076
6D4,FAUC,15.59,0.500,1.126
6D4,FAUC,17.86,0.167,0.464
6D4,FAUC,17.87,0.167,1.984
6D4,FAUC,18.10,1.333,0.997
6D4,FAUC,18.24,0.167,0.380
6D4,FAUC,18.25,6.667,0.015
6D4,FAUC,18.36,0.167,0.422
6D4,FAUC,18.42,0.167,1.393
6D4,FAUC,18.45,0.333,0.338
6D4,FAUC,18.82,0.167,0.338
6D4,FAUC,18.94,0.500,0.478
6D4,FAUC,19.12,0.333,0.528
6D4,FAUC,19.16,0.167,1.646
6D4,FAUC,19.17,0.333,0.380
6D4,FAUC,19.18,0.333,0.338
6D4,FAUC,19.20,0.167,0.633
6D4,FAUC,19.43,1.000,0.359
6D4,FAUC,19.85,0.333,0.591
6D4,FAUC,20.54,0.167,0.422
6D4,FAUC,20.77,0.333,0.929
6D4,SHWR,5.11,4.500,1.423
6D4,SHWR,19.04,4.500,1.143
6D4,SHWR,20.32,5.500,1.466
6D5,BATH,11.12,4.500,5.260
6D5,CWSH,12.10,2.667,1.299
6D5,CWSH,12.33,1.000,1.054
6D5,CWSH,12.36,1.167,1.238
6D5,CWSH,12.45,1.500,1.157
6D5,CWSH,12.57,1.500,1.264
6D5,CWSH,12.73,2.333,1.310
6D5,FAUC,4.78,2.500,1.561
6D5,FAUC,5.32,0.333,0.317
6D5,FAUC,5.42,0.333,0.475
6D5,FAUC,6.19,0.333,0.543
6D5,FAUC,6.89,0.500,0.498
6D5,FAUC,7.41,0.167,0.453
6D5,FAUC,7.49,0.667,1.596
6D5,FAUC,7.51,0.167,0.770
6D5,FAUC,9.63,0.500,1.117
6D5,FAUC,9.77,0.333,1.019
6D5,FAUC,9.81,0.167,0.679
6D5,FAUC,9.81,0.167,0.498
6D5,FAUC,9.88,0.500,0.755
6D5,FAUC,9.91,0.333,0.385
6D5,FAUC,9.96,0.500,0.483
6D5,FAUC,10.06,0.167,1.132
6D5,FAUC,10.38,0.333,0.385
6D5,FAUC,10.69,0.167,0.543
6D5,FAUC,10.87,0.167,0.498
6D5,FAUC,10.91,0.667,1.562
6D5,FAUC,11.11,0.333,2.083
6D5,FAUC,11.19,0.167,0.770
6D5,FAUC,11.44,0.167,0.272
6D5,FAUC,11.50,0.167,0.498
6D5,FAUC,11.51,0.667,1.087
6D5,FAUC,11.81,0.167,0.770
6D5,FAUC,11.85,0.167,0.407
6D5,FAUC,11.92,2.000,0.762
6D5,FAUC,11.94,0.500,0.785
6D5,FAUC,12.24,0.167,1.041
6D5,FAUC,13.17,0.167,0.815
6D5,FAUC,13.32,0.667,1.121
6D5,FAUC,14.04,0.167,0.407
6D5,FAUC,14.54,0.167,0.362
6D5,FAUC,14.64,0.333,0.657
6D5,FAUC,15.59,0.167,0.362
6D5,FAUC,15.65,0.333,0.317
6D5,FAUC,15.66,0.333,0.724
6D5,FAUC,15.79,0.167,0.498
6D5,FAUC,15.82,0.167,1.041
6D5,FAUC,16.59,0.167,0.362
6D5,FAUC,16.61,0.500,0.981
6D5,FAUC,16.77,0.500,0.438
6D5,FAUC,16.78,0.333,0.657
6D5,FAUC,16.97,0.333,1.064
6D5,FAUC,17.01,0.500,0.906
6D5,FAUC,17.34,0.333,0.475
6D5,FAUC,17.36,0.333,0.657
6D5,FAUC,17.38,0.333,0.657
6D5,FAUC,17.39,0.500,0.740
6D5,FAUC,17.43,0.167,0.362
6D5,FAUC,17.55,0.167,0.226
6D5,FAUC,18.32,0.167,0.407
6D5,FAUC,18.38,0.333,0.475
6D5,FAUC,18.41,0.167,0.679
6D5,FAUC,18.43,0.333,0.906
6D5,FAUC,18.44,0.167,0.679
6D5,FAUC,18.45,0.167,0.407
6D5,FAUC,18.45,0.167,0.272
6D5,FAUC,18.47,0.333,1.109
6D5,FAUC,18.54,0.833,0.788
6D5,FAUC,18.61,0.333,0.407
6D5,FAUC,18.65,0.500,0.966
6D5,FAUC,18.66,0.667,1.007
6D5,FAUC,18.69,0.833,0.860
6D5,FAUC,18.84,1.500,0.795
6D5,FAUC,18.87,0.167,1.041
6D5,FAUC,18.89,0.167,0.272
6D5,FAUC,18.92,0.667,0.555
6D5,FAUC,18.94,1.167,0.453
6D5,FAUC,18.96,0.167,0.272
6D5,FAUC,18.97,0.667,0.498
6D5,FAUC,18.99,0.333,0.792
6D5,FAUC,19.07,3.833,1.535
6D5,FAUC,19.08,1.500,1.061
6D5,FAUC,19.17,0.167,0.272
6D5,FAUC,19.28,0.667,0.792
6D5,FAUC,19.30,2.000,1.011
6D5,FAUC,19.41,0.833,0.398
6D5,FAUC,19.52,2.833,0.069
6D5,FAUC,19.58,0.167,0.498
6D5,FAUC,19.75,0.167,0.815
6D5,FAUC,19.79,0.333,0.860
6D5,FAUC,19.82,0.333,0.453
6D5,FAUC,19.86,0.833,1.032
6D5,FAUC,19.97,0.167,0.407
6D5,FAUC,20.37,0.167,0.362
6D5,FAUC,20.43,0.333,0.407
6D5,FAUC,20.44,0.167,0.407
6D5,FAUC,20.54,0.167,0.634
6D5,FAUC,20.67,0.167,0.543
6D5,FAUC,20.80,0.167,0.498
6D5,FAUC,20.80,0.167,0.407
6D5,FAUC,21.05,0.167,0.272
6D5,FAUC,21.80,1.000,0.906
6D5,SHWR,5.18,3.667,1.572
6E1,CWSH,7.77,3.000,2.828
6E1,CWSH,7.83,0.333,2.193
6E1,CWSH,7.84,1.000,1.462
6E1,CWSH,7.86,1.333,1.138
6E1,CWSH,7.89,0.333,1.366
6E1,CWSH,8.17,1.667,4.123
6E1,CWSH,8.37,2.333,2.263
6E1,CWSH,8.48,0.333,1.492
6E1,CWSH,11.27,1.167,1.753
6E1,CWSH,11.30,0.667,0.860
6E1,CWSH,11.31,0.333,1.347
6E1,CWSH,11.32,0.667,0.536
6E1,CWSH,11.34,29.167,0.187
6E1,CWSH,11.82,0.333,1.185
6E1,CWSH,11.84,0.167,1.299
6E1,CWSH,12.02,2.500,1.171
6E1,CWSH,12.08,0.167,1.396
6E1,CWSH,14.63,2.000,1.545
6E1,CWSH,14.67,0.333,1.383
6E1,CWSH,14.68,20.167,0.050
6E1,CWSH,15.14,1.667,2.112
6E1,CWSH,15.17,0.333,1.291
6E1,CWSH,15.34,2.333,1.772
6E1,DWSH,12.79,1.833,0.724
6E1,DWSH,12.87,1.500,0.784
6E1,DWSH,13.06,1.667,0.747
6E1,DWSH,13.15,1.667,0.751
6E1,FAUC,6.22,0.500,0.653
6E1,FAUC,6.48,0.500,0.826
6E1,FAUC,6.49,0.167,0.576
6E1,FAUC,6.53,0.167,0.691
6E1,FAUC,6.85,0.333,1.066
6E1,FAUC,6.88,0.333,0.950
6E1,FAUC,6.90,1.000,0.547
6E1,FAUC,6.97,0.167,0.576
6E1,FAUC,6.99,0.833,1.152
6E1,FAUC,7.05,0.667,0.821
6E1,FAUC,7.20,0.333,1.440
6E1,FAUC,7.22,0.833,1.613
6E1,FAUC,7.24,0.167,0.403
6E1,FAUC,7.33,0.333,0.893
6E1,FAUC,7.35,0.833,1.140
6E1,FAUC,7.38,0.167,0.979
6E1,FAUC,7.47,0.500,0.979
6E1,FAUC,7.95,0.167,0.576
6E1,FAUC,8.04,0.167,0.461
6E1,FAUC,8.12,0.500,0.710
6E1,FAUC,8.22,0.167,1.958
6E1,FAUC,8.28,0.167,0.806
6E1,FAUC,8.33,0.333,0.950
6E1,FAUC,8.37,0.167,0.403
6E1,FAUC,8.47,0.167,0.576
6E1,FAUC,8.49,0.167,1.152
6E1,FAUC,8.50,0.167,0.403
6E1,FAUC,8.55,0.167,0.749
6E1,FAUC,8.59,1.000,0.989
6E1,FAUC,8.62,3.500,1.701
6E1,FAUC,8.66,0.333,1.354
6E1,FAUC,8.67,0.833,1.578
6E1,FAUC,8.73,0.333,0.576
6E1,FAUC,8.73,1.333,2.246
6E1,FAUC,8.78,0.500,1.210
6E1,FAUC,8.83,0.167,0.979
6E1,FAUC,8.84,0.333,0.864
6E1,FAUC,8.85,2.167,1.865
6E1,FAUC,8.98,0.167,0.403
6E1,FAUC,9.03,0.333,0.490
6E1,FAUC,9.10,0.167,0.691
6E1,FAUC,9.11,0.333,0.720
6E1,FAUC,9.15,0.833,0.495
6E1,FAUC,9.48,0.333,1.152
6E1,FAUC,9.58,0.167,0.979
6E1,FAUC,9.62,0.167,0.864
6E1,FAUC,9.62,1.000,1.210
6E1,FAUC,9.75,0.500,1.402
6E1,FAUC,9.81,0.833,1.382
6E1,FAUC,10.33,2.000,1.368
6E1,FAUC,10.68,0.333,0.403
6E1,FAUC,10.79,0.333,0.518
6E1,FAUC,10.85,0.333,1.152
6E1,FAUC,11.00,1.000,1.152
6E1,FAUC,11.80,0.500,1.498
6E1,FAUC,11.89,0.167,0.979
6E1,FAUC,11.91,1.167,0.510
6E1,FAUC,11.98,0.500,1.094
6E1,FAUC,12.14,0.167,0.979
6E1,FAUC,12.59,0.167,1.325
6E1,FAUC,12.60,0.500,1.402
6E1,FAUC,12.78,0.333,0.576
6E1,FAUC,12.82,0.333,1.613
6E1,FAUC,13.02,0.167,1.152
6E1,FAUC,13.07,0.833,0.472
6E1,FAUC,13.13,1.167,0.987
6E1,FAUC,13.13,1.000,0.864
6E1,FAUC,13.15,1.500,1.126
6E1,FAUC,13.30,2.167,1.276
6E1,FAUC,13.30,0.167,0.979
6E1,FAUC,13.31,0.833,1.452
6E1,FAUC,13.42,0.167,1.728
6E1,FAUC,13.51,0.167,0.403
6E1,FAUC,13.54,2.833,1.372
6E1,FAUC,13.63,0.333,1.152
6E1,FAUC,13.65,0.500,1.402
6E1,FAUC,13.67,0.167,1.325
6E1,FAUC,13.75,0.333,1.325
6E1,FAUC,13.76,0.333,0.662
6E1,FAUC,13.85,0.167,0.403
6E1,FAUC,13.87,0.167,0.576
6E1,FAUC,13.89,0.167,0.576
6E1,FAUC,13.92,0.167,0.749
6E1,FAUC,13.95,0.833,1.336
6E1,FAUC,14.19,0.667,1.454
6E1,FAUC,14.22,0.500,1.210
6E1,FAUC,14.32,2.833,0.945
6E1,FAUC,14.35,0.667,1.627
6E1,FAUC,15.21,0.167,0.403
6E1,FAUC,15.25,0.167,0.979
6E1,FAUC,15.45,0.167,0.979
6E1,FAUC,15.48,0.167,0.576
6E1,FAUC,15.63,0.333,1.152
6E1,FAUC,15.66,0.167,0.576
6E1,FAUC,15.69,0.167,0.403
6E1,FAUC,16.17,0.667,1.253
6E1,FAUC,16.39,0.333,0.864
6E1,FAUC,16.45,0.167,0.576
6E1,FAUC,16.45,0.333,1.440
6E1,FAUC,16.49,0.500,1.286
6E1,FAUC,16.50,0.167,0.403
6E1,FAUC,16.79,2.000,1.574
6E1,FAUC,16.80,0.833,0.726
6E1,FAUC,17.02,0.333,0.864
6E1,FAUC,17.24,0.167,0.576
6E1,FAUC,17.28,0.167,0.403
6E1,FAUC,17.37,0.167,1.325
6E1,FAUC,17.47,0.167,0.576
6E1,FAUC,17.70,0.167,0.576
6E1,FAUC,17.71,0.167,0.749
6E1,FAUC,17.71,0.333,0.662
6E1,FAUC,17.73,0.333,1.008
6E1,FAUC,17.77,0.167,0.403
6E1,FAUC,17.82,0.833,1.417
6E1,FAUC,17.84,0.500,0.826
6E1,FAUC,17.88,0.333,0.490
6E1,FAUC,18.17,0.167,0.461
6E1,FAUC,18.18,0.167,0.979
6E1,FAUC,18.21,0.167,1.152
6E1,FAUC,18.22,0.167,0.749
6E1,FAUC,18.26,0.167,0.403
6E1,FAUC,18.27,0.667,1.627
6E1,FAUC,18.31,0.500,0.826
6E1,FAUC,18.33,0.167,0.403
6E1,FAUC,18.38,0.167,1.728
6E1,FAUC,18.42,0.500,1.152
6E1,FAUC,18.43,0.667,1.382
6E1,FAUC,18.58,1.500,1.933
6E1,FAUC,18.63,0.167,0.403
6E1,FAUC,18.67,0.167,1.152
6E1,FAUC,18.69,0.500,1.536
6E1,FAUC,18.70,0.167,0.403
6E1,FAUC,18.88,1.833,1.440
6E1,FAUC,18.91,2.000,1.238
6E1,FAUC,19.02,3.167,1.689
6E1,FAUC,19.14,2.000,1.517
6E1,FAUC,19.42,0.167,0.461
6E1,FAUC,19.58,1.333,0.763
6E1,FAUC,19.63,0.167,0.403
6E1,FAUC,19.68,0.333,0.950
6E1,FAUC,19.69,0.167,0.403
6E1,FAUC,19.82,2.500,1.482
6E1,FAUC,19.87,1.167,0.955
6E1,FAUC,19.90,0.167,0.576
6E1,FAUC,19.97,2.000,1.541
6E1,FAUC,20.08,0.333,0.950
6E1,FAUC,20.09,0.167,0.576
6E1,FAUC,20.36,0.167,0.403
6E1,FAUC,20.40,0.167,0.576
6E1,FAUC,20.65,0.333,1.440
6E1,FAUC,20.68,0.167,0.403
6E1,FAUC,20.71,0.167,1.152
6E1,FAUC,20.84,0.833,2.097
6E1,FAUC,20.88,0.333,0.490
6E1,FAUC,20.92,0.333,0.490
6E1,FAUC,21.13,0.167,0.634
6E1,FAUC,21.27,0.167,0.403
6E1,FAUC,21.35,0.333,1.152
6E1,FAUC,21.36,0.500,1.018
6E1,FAUC,21.42,0.167,1.325
6E1,FAUC,21.45,0.167,0.691
6E1,FAUC,21.73,1.167,1.728
6E1,FAUC,22.05,0.167,0.576
6E1,FAUC,22.08,0.333,0.374
6E1,FAUC,22.14,0.167,0.864
6E1,SHWR,6.25,3.500,2.000
6E1,SHWR,9.05,6.500,2.000
6E1,SHWR,12.65,5.333,1.772
6E1,SHWR,14.05,8.667,1.828
6E1,SHWR,15.86,3.500,2.000
6E1,SHWR,18.45,8.000,1.911
6E2,FAUC,8.47,0.333,0.928
6E2,FAUC,8.68,0.167,0.272
6E2,FAUC,8.69,1.167,0.770
6E2,FAUC,9.57,0.167,0.317
6E2,FAUC,9.60,0.333,0.792
6E2,FAUC,9.62,1.000,0.785
6E2,FAUC,10.22,0.333,0.679
6E2,FAUC,10.43,0.167,0.679
6E2,FAUC,11.31,0.167,0.272
6E2,FAUC,11.32,0.333,0.566
6E2,FAUC,11.37,0.333,0.385
6E2,FAUC,11.77,0.167,0.407
6E2,FAUC,12.22,0.167,0.362
6E2,FAUC,16.70,0.333,0.362
6E2,FAUC,16.71,0.667,0.611
6E2,FAUC,17.41,0.167,0.453
6E2,FAUC,17.44,0.167,0.272
6E2,FAUC,18.79,0.500,0.694
6E2,FAUC,19.05,0.667,0.091
6E2,FAUC,22.78,0.167,0.453
6E2,FAUC,23.65,0.667,0.577
6E2,SHWR,9.82,9.333,1.221
6H1,FAUC,5.70,0.167,0.589
6H1,FAUC,5.78,0.833,0.679
6H1,FAUC,5.86,1.000,0.589
6H1,FAUC,5.90,1.333,0.917
6H1,FAUC,6.05,0.167,0.317
6H1,FAUC,6.41,0.500,0.589
6H1,FAUC,6.46,0.167,0.453
6H1,FAUC,6.46,0.167,0.453
6H1,FAUC,6.53,3.500,0.576
6H1,FAUC,6.71,2.667,0.889
6H1,FAUC,6.74,0.333,0.770
6H1,FAUC,6.80,0.167,0.543
6H1,FAUC,7.08,0.167,0.272
6H1,FAUC,7.13,0.167,0.362
6H1,FAUC,7.65,0.333,0.589
6H1,FAUC,7.68,0.167,0.407
6H1,FAUC,7.69,0.833,0.942
6H1,FAUC,7.89,0.167,0.498
6H1,FAUC,7.94,0.333,0.611
6H1,FAUC,7.95,0.333,0.951
6H1,FAUC,8.07,0.167,0.498
6H1,FAUC,8.15,0.333,0.702
6H1,FAUC,8.17,0.167,0.272
6H1,FAUC,8.31,0.167,0.770
6H1,FAUC,8.31,0.167,0.906
6H1,FAUC,8.35,0.167,0.317
6H1,FAUC,8.47,0.500,0.815
6H1,FAUC,8.48,1.000,0.702
6H1,FAUC,8.52,0.667,0.657
6H1,FAUC,8.61,0.667,0.566
6H1,FAUC,8.76,0.167,0.589
6H1,FAUC,8.77,0.500,0.694
6H1,FAUC,8.78,0.333,0.815
6H1,FAUC,8.79,0.333,0.475
6H1,FAUC,8.80,0.333,0.566
6H1,FAUC,8.85,0.167,0.589
6H1,FAUC,8.85,0.167,0.272
6H1,FAUC,8.91,0.167,0.589
6H1,FAUC,8.91,0.667,0.657
6H1,FAUC,8.94,2.167,0.902
6H1,FAUC,8.98,0.167,0.272
6H1,FAUC,8.99,0.167,0.634
6H1,FAUC,9.00,0.333,0.679
6H1,FAUC,9.07,0.500,0.755
6H1,FAUC,9.15,0.667,0.657
6H1,FAUC,9.20,0.333,0.589
6H1,FAUC,9.21,0.500,0.589
6H1,FAUC,9.22,0.667,0.770
6H1,FAUC,9.24,0.500,0.830
6H1,FAUC,9.26,0.833,0.417
6H1,FAUC,9.32,0.333,0.521
6H1,FAUC,9.33,0.333,0.521
6H1,FAUC,9.40,0.167,0.498
6H1,FAUC,9.41,0.167,0.453
6H1,FAUC,9.42,0.167,0.407
6H1,FAUC,9.43,0.667,0.713
6H1,FAUC,9.62,0.167,0.362
6H1,FAUC,9.63,0.167,0.272
